"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path","synonyms"
346376,344503,"MEAS","LAB","2923-1","Retinol [Mass/volume] in Serum or Plasma",0,1,8016,"",3022338,1,"342761.342763.342792.342853.343317.344503","Retinol [Mass/volume] in Serum or Plasma|2923-1|Vit A SerPl-mCnc|Retinol [Mass/volume] in Serum or Plasma|Axerol; Axerophthol; Biosterol; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Vit A; Vit A alcohol; Vit A1; Vit A1 alcohol; Vitamin A; Vitamin A alcohol; Vitamin A1|Vit A SerPl-mCnc|Retinol [Mass/volume] in Serum or Plasma|Axerol; Axerophthol; Biosterol; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Vit A; Vit A alcohol; Vit A1; Vit A1 alcohol; Vitamin A; Vitamin A alcohol; Vitamin A1|[rank1]"
346377,344504,"MEAS","LAB","LP43495-8","Alpha Tocopherol | Bld-Ser-Plas",1,0,2661,"",40793285,0,"342761.342763.342792.342853.343318.344504","Alpha Tocopherol | Bld-Ser-Plas|LP43495-8|Alpha Tocopherol || Bld-Ser-Plas|Alpha Tocopherol || Bld-Ser-Plas|[rank1]"
346378,344505,"MEAS","LAB","11038-7","Beta+gamma tocopherol [Mass/volume] in Serum or Plasma",0,1,2643,"",3005244,1,"342761.342763.342792.342853.343318.344505","Beta+gamma tocopherol [Mass/volume] in Serum or Plasma|11038-7|Beta+Gamma Tocopherol SerPl-mCnc|B; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tocopherols; Vit E; Vitamin E|Beta+gamma tocopherol [Mass/volume] in Serum or Plasma|Beta+Gamma Tocopherol SerPl-mCnc|B; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tocopherols; Vit E; Vitamin E|Beta+gamma tocopherol [Mass/volume] in Serum or Plasma|[rank1]"
346379,344506,"MEAS","LAB","LP43726-6","Retinol | Bld-Ser-Plas",1,0,8016,"",40793308,0,"342761.342763.342792.342853.343319.344506","Retinol | Bld-Ser-Plas|LP43726-6|Retinol || Bld-Ser-Plas|Retinol || Bld-Ser-Plas"
346380,344507,"MEAS","LAB","38496-6","Retinyl palmitate [Mass/volume] in Serum or Plasma",0,1,6680,"",3051447,1,"342761.342763.342792.342853.343319.344507","Retinyl palmitate [Mass/volume] in Serum or Plasma|38496-6|Retinyl palmitate [Mass/volume] in Serum or Plasma|C16:0; Chemistry; Hexadecanoate; Hexadecanoic acid; Level; Mass concentration; Palmitic acid; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Retinol palmitate; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Vitamin A palmitate|Retinyl Palmitate SerPl-mCnc|Retinyl palmitate [Mass/volume] in Serum or Plasma|C16:0; Chemistry; Hexadecanoate; Hexadecanoic acid; Level; Mass concentration; Palmitic acid; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Retinol palmitate; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Vitamin A palmitate|Retinyl Palmitate SerPl-mCnc|[rank1]"
346381,344508,"MEAS","LAB","LP43552-6","Ascorbate | Bld-Ser-Plas",1,0,165,"",40780151,0,"342761.342763.342792.342853.343320.344508","Ascorbate | Bld-Ser-Plas|LP43552-6|Ascorbate || Bld-Ser-Plas|Ascorbate || Bld-Ser-Plas"
346382,344509,"MEAS","LAB","LP41092-5","Niacin | Bld-Ser-Plas",1,0,130,"",40786542,0,"342761.342763.342792.342853.343320.344509","Niacin | Bld-Ser-Plas|LP41092-5|Niacin || Bld-Ser-Plas|Niacin || Bld-Ser-Plas|[rank1]"
346383,344510,"MEAS","LAB","LP48550-5","Pyridoxine | Bld-Ser-Plas",1,0,8084,"",40797144,0,"342761.342763.342792.342853.343320.344510","Pyridoxine | Bld-Ser-Plas|LP48550-5|Pyridoxine || Bld-Ser-Plas|Pyridoxine || Bld-Ser-Plas|[rank1]"
346384,344511,"MEAS","LAB","LP48641-2","Riboflavin | Bld-Ser-Plas",1,0,3046,"",40787295,0,"342761.342763.342792.342853.343320.344511","Riboflavin | Bld-Ser-Plas|LP48641-2|Riboflavin || Bld-Ser-Plas|Riboflavin || Bld-Ser-Plas|[rank1]"
346385,344512,"MEAS","LAB","LP48987-9","Thiamine Pyrophosphate | Bld-Ser-Plas",1,0,5465,"",40777352,0,"342761.342763.342792.342853.343320.344512","Thiamine Pyrophosphate | Bld-Ser-Plas|LP48987-9|Thiamine Pyrophosphate || Bld-Ser-Plas|Thiamine Pyrophosphate || Bld-Ser-Plas|[rank1]"
346386,344512,"MEAS","LAB","LP46332-0","Thiamine | Bld-Ser-Plas",1,0,2425,"",40790321,0,"342761.342763.342792.342853.343320.344512","Thiamine | Bld-Ser-Plas|LP46332-0|Thiamine || Bld-Ser-Plas|Thiamine || Bld-Ser-Plas|[rank1]"
346387,344513,"MEAS","LAB","LP15505-8","Cobalamin",1,0,80151,"",40789197,0,"342761.342763.342792.342853.343320.344513","Cobalamin|LP15505-8|Cobalamin|Cobalamin|[rank1]"
346388,344513,"MEAS","LAB","LP257435-0","Intrinsic factor blocking | Bld-Ser-Plas",1,0,27,"",36209085,0,"342761.342763.342792.342853.343320.344513","Intrinsic factor blocking | Bld-Ser-Plas|LP257435-0|Intrinsic factor blocking || Bld-Ser-Plas|Intrinsic factor blocking || Bld-Ser-Plas|[rank1]"
346389,344514,"MEAS","LAB","LP15842-5","Pyridoxine",1,0,8084,"",40775909,0,"342761.342763.342792.342853.343320.344514","Pyridoxine|LP15842-5|Pyridoxine|Pyridoxine"
346390,344515,"MEAS","LAB","49054-0","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma",0,1,11152,"",3049536,1,"342761.342763.342792.342853.343321.344515","25-Hydroxycalciferol [Mass/volume] in Serum or Plasma|49054-0|25(OH)D2 SerPl-mCnc|25-Hydroxycalciferol [Mass/volume] in Serum or Plasma|25 Hydroxyvitamin D 2; 25 Hydroxyvitamin D2; 25(OH)D2; 25-Hydroxy calciferol; 25-Hydroxyergocalciferol; 25-Hydroxyvitamin D 2; 25-Hydroxyvitamin D2; 9,10-Secoergosta-5,7,10(19),22-tetraene-3 beta,25-diol; Chemistry; Ercalcidiol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|25(OH)D2 SerPl-mCnc|25-Hydroxycalciferol [Mass/volume] in Serum or Plasma|25 Hydroxyvitamin D 2; 25 Hydroxyvitamin D2; 25(OH)D2; 25-Hydroxy calciferol; 25-Hydroxyergocalciferol; 25-Hydroxyvitamin D 2; 25-Hydroxyvitamin D2; 9,10-Secoergosta-5,7,10(19),22-tetraene-3 beta,25-diol; Chemistry; Ercalcidiol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|[rank1]"
346391,344516,"MEAS","LAB","62292-8","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma",0,1,38832,"",40765040,1,"342761.342763.342792.342853.343321.344516","25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma|62292-8|25(OH)D2+25(OH)D3; 25-Hydroxy Vit D total; 25-hydroxyvitamin D; Calcidiol+Calciferol; Calcidiol+Ercalcidiol; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma|25(OH)D2+25(OH)D3 SerPl-mCnc|25(OH)D2+25(OH)D3; 25-Hydroxy Vit D total; 25-hydroxyvitamin D; Calcidiol+Calciferol; Calcidiol+Ercalcidiol; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|25-Hydroxyvitamin D2+25-Hydroxyvitamin D3 [Mass/volume] in Serum or Plasma|25(OH)D2+25(OH)D3 SerPl-mCnc|[rank1]"
346392,344517,"MEAS","LAB","LP15455-6","Calcidiol",1,0,39098,"",40785866,0,"342761.342763.342792.342853.343321.344517","Calcidiol|LP15455-6|Calcidiol|Calcidiol|[rank1]"
346393,344518,"MEAS","LAB","LP43472-7","Calcitriol | Bld-Ser-Plas",1,0,81289,"",40776774,0,"342761.342763.342792.342853.343321.344518","Calcitriol | Bld-Ser-Plas|LP43472-7|Calcitriol || Bld-Ser-Plas|Calcitriol || Bld-Ser-Plas|[rank1]"
346394,344525,"MEAS","LAB","47828-9","Adiponectin [Mass/volume] in Serum or Plasma",0,1,20,"",3049482,1,"342761.342763.342793.342855.343325.344525","Adiponectin [Mass/volume] in Serum or Plasma|47828-9|Adiponectin [Mass/volume] in Serum or Plasma|Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|Adiponectin SerPl-mCnc|Adiponectin [Mass/volume] in Serum or Plasma|Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|Adiponectin SerPl-mCnc"
346395,344526,"MEAS","LAB","LP43474-3","17-hydroxycorticosteroids | Urine",1,0,69,"",40793283,0,"342761.342763.342793.342855.343326.344526","17-hydroxycorticosteroids | Urine|LP43474-3|17-hydroxycorticosteroids || Urine|17-hydroxycorticosteroids || Urine"
346396,344527,"MEAS","LAB","LP43477-6","17-ketosteroids | Urine",1,0,102,"",40783446,0,"342761.342763.342793.342855.343326.344527","17-ketosteroids | Urine|LP43477-6|17-ketosteroids || Urine|17-ketosteroids || Urine"
346397,344528,"MEAS","LAB","LP44898-2","18-hydroxycorticosterone | Bld-Ser-Plas",1,0,2,"",40773586,0,"342761.342763.342793.342855.343326.344528","18-hydroxycorticosterone | Bld-Ser-Plas|LP44898-2|18-hydroxycorticosterone || Bld-Ser-Plas|18-hydroxycorticosterone || Bld-Ser-Plas"
346398,344529,"MEAS","LAB","LP43492-5","Aldosterone | Bld-Ser-Plas",1,0,5019,"",40776775,0,"342761.342763.342793.342855.343326.344529","Aldosterone | Bld-Ser-Plas|LP43492-5|Aldosterone || Bld-Ser-Plas|Aldosterone || Bld-Ser-Plas"
346399,344529,"MEAS","LAB","LP42688-9","Aldosterone | Urine",1,0,152,"",40783365,0,"342761.342763.342793.342855.343326.344529","Aldosterone | Urine|LP42688-9|Aldosterone || Urine|Aldosterone || Urine"
346400,344530,"MEAS","LAB","LP29041-8","Cortisol Free",1,0,2673,"",40796058,0,"342761.342763.342793.342855.343326.344530","Cortisol Free|LP29041-8|Cortisol Free|Cortisol Free"
346401,344530,"MEAS","LAB","LP43590-6","Cortisol | Bld-Ser-Plas",1,0,27968,"",40776784,0,"342761.342763.342793.342855.343326.344530","Cortisol | Bld-Ser-Plas|LP43590-6|Cortisol || Bld-Ser-Plas|Cortisol || Bld-Ser-Plas"
346402,344531,"MEAS","LAB","LP41280-6","Cortisol Free | Urine",1,0,2673,"",40776547,0,"342761.342763.342793.342855.343326.344531","Cortisol Free | Urine|LP41280-6|Cortisol Free || Urine|Cortisol Free || Urine"
346403,344532,"MEAS","LAB","LP48189-2","Pregnenolone | Bld-Ser-Plas",1,0,28,"",40793773,0,"342761.342763.342793.342855.343326.344532","Pregnenolone | Bld-Ser-Plas|LP48189-2|Pregnenolone || Bld-Ser-Plas|Pregnenolone || Bld-Ser-Plas"
346404,344533,"MEAS","LAB","LP43842-1","Androstanolone | Bld-Ser-Plas",1,0,29,"",40793322,0,"342761.342763.342793.342855.343327.344533","Androstanolone | Bld-Ser-Plas|LP43842-1|Androstanolone || Bld-Ser-Plas|Androstanolone || Bld-Ser-Plas"
346405,344534,"MEAS","LAB","LP43538-5","Androstenedione | Bld-Ser-Plas",1,0,487,"",40773442,0,"342761.342763.342793.342855.343327.344534","Androstenedione | Bld-Ser-Plas|LP43538-5|Androstenedione || Bld-Ser-Plas|Androstenedione || Bld-Ser-Plas"
346406,344535,"MEAS","LAB","LP15527-2","Dehydroepiandrosterone sulfate",1,0,8392,"",40775884,0,"342761.342763.342793.342855.343327.344535","Dehydroepiandrosterone sulfate|LP15527-2|Dehydroepiandrosterone sulfate|Dehydroepiandrosterone sulfate"
346407,344535,"MEAS","LAB","LP43841-3","Dehydroepiandrosterone | Bld-Ser-Plas",1,0,747,"",40793321,0,"342761.342763.342793.342855.343327.344535","Dehydroepiandrosterone | Bld-Ser-Plas|LP43841-3|Dehydroepiandrosterone || Bld-Ser-Plas|Dehydroepiandrosterone || Bld-Ser-Plas"
346408,344536,"MEAS","LAB","LP18811-7","Testosterone Free",1,0,16178,"",40772799,0,"342761.342763.342793.342855.343327.344536","Testosterone Free|LP18811-7|Testosterone Free|Testosterone Free"
346409,344536,"MEAS","LAB","LP43735-7","Testosterone | Bld-Ser-Plas",1,0,25302,"",40786805,0,"342761.342763.342793.342855.343327.344536","Testosterone | Bld-Ser-Plas|LP43735-7|Testosterone || Bld-Ser-Plas|Testosterone || Bld-Ser-Plas"
346410,344536,"MEAS","LAB","LP189993-1","Testosterone.free+weakly bound | Bld-Ser-Plas",1,0,2556,"",21495616,0,"342761.342763.342793.342855.343327.344536","Testosterone.free+weakly bound | Bld-Ser-Plas|LP189993-1|Testosterone.free+weakly bound || Bld-Ser-Plas|Testosterone.free+weakly bound || Bld-Ser-Plas"
346411,344537,"MEAS","LAB","1992-7","Calcitonin [Mass/volume] in Serum or Plasma",0,1,608,"",3010989,1,"342761.342763.342793.342855.343328.344537","Calcitonin [Mass/volume] in Serum or Plasma|1992-7|Chemistry; CT; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thyrocalcitonin|Calcitonin [Mass/volume] in Serum or Plasma|Calcit SerPl-mCnc|Chemistry; CT; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thyrocalcitonin|Calcitonin [Mass/volume] in Serum or Plasma|Calcit SerPl-mCnc"
346412,344538,"MEAS","LAB","47369-4","Calcitonin [Mass/volume] in Body fluid",0,1,11,"",3049400,1,"342761.342763.342793.342855.343328.344538","Calcitonin [Mass/volume] in Body fluid|47369-4|Calcit Fld-mCnc|Calcitonin [Mass/volume] in Body fluid|B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; CT; Fl; Fld; FLU; Fluid; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Thyrocalcitonin|Calcit Fld-mCnc|Calcitonin [Mass/volume] in Body fluid|B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; CT; Fl; Fld; FLU; Fluid; Level; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; Thyrocalcitonin"
346413,344539,"MEAS","LAB","33959-8","Procalcitonin [Mass/volume] in Serum or Plasma",0,1,26,"",3046279,1,"342761.342763.342793.342855.343328.344539","Procalcitonin [Mass/volume] in Serum or Plasma|33959-8|Chemistry; Level; Mass concentration; PCT; Pl; Plasma; Plsm; Point in time; proCT; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|Procalcitonin SerPl-mCnc|Procalcitonin [Mass/volume] in Serum or Plasma|Chemistry; Level; Mass concentration; PCT; Pl; Plasma; Plsm; Point in time; proCT; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|Procalcitonin SerPl-mCnc|Procalcitonin [Mass/volume] in Serum or Plasma"
346414,344540,"MEAS","LAB","2058-6","Catecholamines [Mass/time] in 24 hour Urine",0,1,1289,"",3021847,1,"342761.342763.342793.342855.343329.344540","Catecholamines [Mass/time] in 24 hour Urine|2058-6|Catecholamines [Mass/time] in 24 hour Urine|1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Mass rate; mRate; QNT; Quan; Quant; Quantitative; UA; UR; Urn|Catechols 24h Ur-mRate|Catecholamines [Mass/time] in 24 hour Urine|1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; Epinephrine+norepinephrine+dopamine; Mass rate; mRate; QNT; Quan; Quant; Quantitative; UA; UR; Urn|Catechols 24h Ur-mRate"
346415,344540,"MEAS","LAB","43247-6","Catecholamines/Creatinine [Mass Ratio] in 24 hour Urine",0,1,137,"",3042910,1,"342761.342763.342793.342855.343329.344540","Catecholamines/Creatinine [Mass Ratio] in 24 hour Urine|43247-6|Catecholamines/Creatinine [Mass Ratio] in 24 hour Urine|1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Mass concentration ratio; Mass ratio; MCRto; QNT; Quan; Quant; Quantitative; UA; UCr; UR; Urn|Catechols/Creat 24h Ur|Catecholamines/Creatinine [Mass Ratio] in 24 hour Urine|1 day; 24 hours; 24HR; Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Mass concentration ratio; Mass ratio; MCRto; QNT; Quan; Quant; Quantitative; UA; UCr; UR; Urn|Catechols/Creat 24h Ur"
346416,344540,"MEAS","LAB","9641-2","Catecholamines/Creatinine [Mass Ratio] in Urine",0,1,1162,"",3011784,1,"342761.342763.342793.342855.343329.344540","Catecholamines/Creatinine [Mass Ratio] in Urine|9641-2|Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Mass concentration ratio; Mass ratio; MCRto; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UCr; UR; Urn|Catechols/Creat Ur|Catecholamines/Creatinine [Mass Ratio] in Urine|Cate; Catec; Catech; Catechol; Catecholamine; Catecholamines.total; Catechols; Chemistry; CR; Crea; Creat; Epinephrine+norepinephrine+dopamine; Mass concentration ratio; Mass ratio; MCRto; Point in time; QNT; Quan; Quant; Quantitative; Random; UA; UCr; UR; Urn|Catechols/Creat Ur|Catecholamines/Creatinine [Mass Ratio] in Urine"
346417,344541,"MEAS","LAB","LP43605-2","Dopamine | Bld-Ser-Plas",1,0,487,"",40796612,0,"342761.342763.342793.342855.343329.344541","Dopamine | Bld-Ser-Plas|LP43605-2|Dopamine || Bld-Ser-Plas|Dopamine || Bld-Ser-Plas"
346418,344541,"MEAS","LAB","LP42868-7","Dopamine | Urine",1,0,1368,"",40776711,0,"342761.342763.342793.342855.343329.344541","Dopamine | Urine|LP42868-7|Dopamine || Urine|Dopamine || Urine"
346419,344542,"MEAS","LAB","LP15027-3","Epinephrine",1,0,2795,"",40789171,0,"342761.342763.342793.342855.343329.344542","Epinephrine|LP15027-3|Epinephrine|Epinephrine"
346420,344542,"MEAS","LAB","LP15271-7","Norepinephrine",1,0,3293,"",40782575,0,"342761.342763.342793.342855.343329.344542","Norepinephrine|LP15271-7|Norepinephrine|Norepinephrine"
346421,344543,"MEAS","LAB","LP41388-7","Homovanillate | Urine",1,0,41,"",40786572,0,"342761.342763.342793.342855.343329.344543","Homovanillate | Urine|LP41388-7|Homovanillate || Urine|Homovanillate || Urine"
346422,344544,"MEAS","LAB","LP15947-2","Vanillylmandelate",1,0,414,"",40782620,0,"342761.342763.342793.342855.343329.344544","Vanillylmandelate|LP15947-2|Vanillylmandelate|Vanillylmandelate"
346423,344545,"MEAS","LAB","LP14463-1","Metanephrine",1,0,1660,"",40795726,0,"342761.342763.342793.342855.343329.344545","Metanephrine|LP14463-1|Metanephrine|Metanephrine"
346424,344545,"MEAS","LAB","LP48176-9","Metanephrines | Bld-Ser-Plas",1,0,2310,"",40777273,0,"342761.342763.342793.342855.343329.344545","Metanephrines | Bld-Ser-Plas|LP48176-9|Metanephrines || Bld-Ser-Plas|Metanephrines || Bld-Ser-Plas"
346425,344545,"MEAS","LAB","LP42899-2","Metanephrines | Urine",1,0,1653,"",40780074,0,"342761.342763.342793.342855.343329.344545","Metanephrines | Urine|LP42899-2|Metanephrines || Urine|Metanephrines || Urine"
346426,344545,"MEAS","LAB","LP15749-2","Normetanephrine",1,0,4523,"",40782610,0,"342761.342763.342793.342855.343329.344545","Normetanephrine|LP15749-2|Normetanephrine|Normetanephrine"
346427,344546,"MEAS","LAB","LP46313-0","Choriogonadotropin.beta Subunit | Bld-Ser-Plas",1,0,18150,"",40793574,0,"342761.342763.342793.342855.343330.344546","Choriogonadotropin.beta Subunit | Bld-Ser-Plas|LP46313-0|Choriogonadotropin.beta Subunit || Bld-Ser-Plas|Choriogonadotropin.beta Subunit || Bld-Ser-Plas"
346428,344547,"MEAS","LAB","LP43614-4","Estradiol | Bld-Ser-Plas",1,0,14673,"",40790027,0,"342761.342763.342793.342855.343331.344547","Estradiol | Bld-Ser-Plas|LP43614-4|Estradiol || Bld-Ser-Plas|Estradiol || Bld-Ser-Plas"
346429,344548,"MEAS","LAB","LP15558-7","Estriol",1,0,6146,"",40775887,0,"342761.342763.342793.342855.343331.344548","Estriol|LP15558-7|Estriol|Estriol"
346430,344549,"MEAS","LAB","53765-4","Estrogen [Mass/volume] in Serum or Plasma by calculation",0,1,671,"",3042222,1,"342761.342763.342793.342855.343331.344549","Estrogen [Mass/volume] in Serum or Plasma by calculation|53765-4|Estrogen [Mass/volume] in Serum or Plasma by calculation|Estrogen SerPl Calc-mCnc|Calc; Calculation; Chemistry; Est; Estr; Estroge; Estrogens; Estrone+estradiol; Estrone+estradiol+estriol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR|Estrogen [Mass/volume] in Serum or Plasma by calculation|Estrogen SerPl Calc-mCnc|Calc; Calculation; Chemistry; Est; Estr; Estroge; Estrogens; Estrone+estradiol; Estrone+estradiol+estriol; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR"
346431,344550,"MEAS","LAB","LP47149-7","Estrone | Bld-Ser-Plas",1,0,1410,"",40777180,0,"342761.342763.342793.342855.343331.344550","Estrone | Bld-Ser-Plas|LP47149-7|Estrone || Bld-Ser-Plas|Estrone || Bld-Ser-Plas"
346432,344551,"MEAS","LAB","2333-3","Gastrin [Mass/volume] in Serum or Plasma",0,1,1113,"",3009927,1,"342761.342763.342793.342855.343332.344551","Gastrin [Mass/volume] in Serum or Plasma|2333-3|Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Total gastrins; Zollinger-Ellison syndrome|Gastrin [Mass/volume] in Serum or Plasma|Gastrin SerPl-mCnc|Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Total gastrins; Zollinger-Ellison syndrome|Gastrin [Mass/volume] in Serum or Plasma|Gastrin SerPl-mCnc"
346433,344552,"MEAS","LAB","LP43852-0","Gastrin | Bld-Ser-Plas",1,0,1113,"",40780183,0,"342761.342763.342793.342855.343333.344552","Gastrin | Bld-Ser-Plas|LP43852-0|Gastrin || Bld-Ser-Plas|Gastrin || Bld-Ser-Plas"
346434,344553,"MEAS","LAB","LP49157-8","Somatostatin | Bld-Ser-Plas",1,0,55,"",40774025,0,"342761.342763.342793.342855.343334.344553","Somatostatin | Bld-Ser-Plas|LP49157-8|Somatostatin || Bld-Ser-Plas|Somatostatin || Bld-Ser-Plas"
346435,344555,"MEAS","LAB","20448-7","Insulin [Units/volume] in Serum or Plasma",0,1,11638,"",3016244,1,"342761.342763.342793.342855.343335.344555","Insulin [Units/volume] in Serum or Plasma|20448-7|Arbitrary concentration; Chemistry; HUM; Humulin; IH7; Insul; Lente; NPH; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Semilente; SerP; SerPl; SerPlas; Serum; Serum or plasma; Sliding; SR; Ultralente|Insulin SerPl-aCnc|Insulin [Units/volume] in Serum or Plasma|Arbitrary concentration; Chemistry; HUM; Humulin; IH7; Insul; Lente; NPH; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Semilente; SerP; SerPl; SerPlas; Serum; Serum or plasma; Sliding; SR; Ultralente|Insulin SerPl-aCnc|Insulin [Units/volume] in Serum or Plasma"
346436,344556,"MEAS","LAB","10451-3","Proinsulin [Moles/volume] in Serum or Plasma --12 hours fasting",0,1,242,"",3024262,1,"342761.342763.342793.342855.343335.344556","Proinsulin [Moles/volume] in Serum or Plasma --12 hours fasting|10451-3|Proinsulin [Moles/volume] in Serum or Plasma --12 hours fasting|After; Calorie Fast; CHEMISTRY.CHALLENGE TESTING; Fast; Fasting; Level; p 12h fast; PC; Pl; Plasma; Plsm; Point in time; Pro insulin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration|Proinsulin p 12h fast SerPl-sCnc|Proinsulin [Moles/volume] in Serum or Plasma --12 hours fasting|After; Calorie Fast; CHEMISTRY.CHALLENGE TESTING; Fast; Fasting; Level; p 12h fast; PC; Pl; Plasma; Plsm; Point in time; Pro insulin; PST; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration|Proinsulin p 12h fast SerPl-sCnc"
346437,344559,"MEAS","LAB","LP43853-8","Glucagon | Bld-Ser-Plas",1,0,18,"",40783483,0,"342761.342763.342793.342855.343338.344559","Glucagon | Bld-Ser-Plas|LP43853-8|Glucagon || Bld-Ser-Plas|Glucagon || Bld-Ser-Plas"
346438,344560,"MEAS","LAB","2482-8","Insulin Ab [Mass/volume] in Serum",0,1,15,"",3013080,1,"342761.342763.342793.342855.343338.344560","Insulin Ab [Mass/volume] in Serum|2482-8|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; HUM; Humulin; IH7; Insul; Lente; Level; Mass concentration; NPH; Point in time; QNT; Quan; Quant; Quantitative; Random; Semilente; Serology; Serum; Sliding; SR; Ultralente|Insulin Ab Ser-mCnc|Insulin Ab [Mass/volume] in Serum|ABS; Aby; Antby; Anti; Antibodies; Antibody; Autoantibodies; Autoantibody; HUM; Humulin; IH7; Insul; Lente; Level; Mass concentration; NPH; Point in time; QNT; Quan; Quant; Quantitative; Random; Semilente; Serology; Serum; Sliding; SR; Ultralente|Insulin Ab Ser-mCnc|Insulin Ab [Mass/volume] in Serum"
