"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path"
24798,24796,"ICD10","ICD10CM","B39.1","Chronic pulmonary histoplasmosis capsulati",0,1,9,"Condition",35205836,0,""
24799,24796,"ICD10","ICD10CM","B39.2","Pulmonary histoplasmosis capsulati, unspecified",0,1,44,"Condition",35205837,0,""
24800,24796,"ICD10","ICD10CM","B39.3","Disseminated histoplasmosis capsulati",0,1,30,"Condition",35205838,0,""
24801,24796,"ICD10","ICD10CM","B39.4","Histoplasmosis capsulati, unspecified",0,1,19,"Condition",35205839,0,""
24802,24796,"ICD10","ICD10CM","B39.5","Histoplasmosis duboisii",0,1,0,"Condition",35205840,0,""
24803,24796,"ICD10","ICD10CM","B39.9","Histoplasmosis, unspecified",0,1,146,"Condition",35205841,0,""
24804,23829,"ICD10","ICD10CM","B40","Blastomycosis",1,1,11,"","",0,""
24805,24804,"ICD10","ICD10CM","B40.0","Acute pulmonary blastomycosis",0,1,1,"Condition",35205842,0,""
24806,24804,"ICD10","ICD10CM","B40.1","Chronic pulmonary blastomycosis",0,1,1,"Condition",35205843,0,""
24807,24804,"ICD10","ICD10CM","B40.2","Pulmonary blastomycosis, unspecified",0,1,3,"Condition",35205844,0,""
24808,24804,"ICD10","ICD10CM","B40.3","Cutaneous blastomycosis",0,1,1,"Condition",35205845,0,""
24809,24804,"ICD10","ICD10CM","B40.7","Disseminated blastomycosis",0,1,1,"Condition",35205846,0,""
24810,24804,"ICD10","ICD10CM","B40.8","Other forms of blastomycosis",1,1,1,"","",0,""
24811,24810,"ICD10","ICD10CM","B40.81","Blastomycotic meningoencephalitis",0,1,0,"Condition",45547451,0,""
24812,24810,"ICD10","ICD10CM","B40.89","Other forms of blastomycosis",0,1,1,"Condition",45605234,0,""
24813,24804,"ICD10","ICD10CM","B40.9","Blastomycosis, unspecified",0,1,3,"Condition",35205847,0,""
24814,23829,"ICD10","ICD10CM","B41","Paracoccidioidomycosis",1,1,0,"","",0,""
24815,24814,"ICD10","ICD10CM","B41.0","Pulmonary paracoccidioidomycosis",0,1,0,"Condition",35205848,0,""
24816,24814,"ICD10","ICD10CM","B41.7","Disseminated paracoccidioidomycosis",0,1,0,"Condition",35205849,0,""
24817,24814,"ICD10","ICD10CM","B41.8","Other forms of paracoccidioidomycosis",0,1,0,"Condition",35205850,0,""
24818,24814,"ICD10","ICD10CM","B41.9","Paracoccidioidomycosis, unspecified",0,1,0,"Condition",35205851,0,""
24819,23829,"ICD10","ICD10CM","B42","Sporotrichosis",1,1,3,"","",0,""
24820,24819,"ICD10","ICD10CM","B42.0","Pulmonary sporotrichosis",0,1,0,"Condition",35205852,0,""
24821,24819,"ICD10","ICD10CM","B42.1","Lymphocutaneous sporotrichosis",0,1,1,"Condition",35205853,0,""
24822,24819,"ICD10","ICD10CM","B42.7","Disseminated sporotrichosis",0,1,0,"Condition",35205854,0,""
24823,24819,"ICD10","ICD10CM","B42.8","Other forms of sporotrichosis",1,1,0,"","",0,""
24824,24823,"ICD10","ICD10CM","B42.81","Cerebral sporotrichosis",0,1,0,"Condition",45547453,0,""
24825,24823,"ICD10","ICD10CM","B42.82","Sporotrichosis arthritis",0,1,0,"Condition",45552224,0,""
24826,24823,"ICD10","ICD10CM","B42.89","Other forms of sporotrichosis",0,1,0,"Condition",45581167,0,""
24827,24819,"ICD10","ICD10CM","B42.9","Sporotrichosis, unspecified",0,1,2,"Condition",35205855,0,""
24828,23829,"ICD10","ICD10CM","B43","Chromomycosis and pheomycotic abscess",1,1,1,"","",0,""
24829,24828,"ICD10","ICD10CM","B43.0","Cutaneous chromomycosis",0,1,0,"Condition",35205856,0,""
24830,24828,"ICD10","ICD10CM","B43.1","Pheomycotic brain abscess",0,1,0,"Condition",35205857,0,""
24831,24828,"ICD10","ICD10CM","B43.2","Subcutaneous pheomycotic abscess and cyst",0,1,1,"Condition",35205858,0,""
24832,24828,"ICD10","ICD10CM","B43.8","Other forms of chromomycosis",0,1,0,"Condition",35205859,0,""
24833,24828,"ICD10","ICD10CM","B43.9","Chromomycosis, unspecified",0,1,0,"Condition",35205860,0,""
24834,23829,"ICD10","ICD10CM","B44","Aspergillosis",1,1,141,"","",0,""
24835,24834,"ICD10","ICD10CM","B44.0","Invasive pulmonary aspergillosis",0,1,12,"Condition",35205861,0,""
24836,24834,"ICD10","ICD10CM","B44.1","Other pulmonary aspergillosis",0,1,43,"Condition",35205862,0,""
24837,24834,"ICD10","ICD10CM","B44.2","Tonsillar aspergillosis",0,1,0,"Condition",35205863,0,""
24838,24834,"ICD10","ICD10CM","B44.7","Disseminated aspergillosis",0,1,2,"Condition",35205864,0,""
24839,24834,"ICD10","ICD10CM","B44.8","Other forms of aspergillosis",1,1,38,"","",0,""
24840,24839,"ICD10","ICD10CM","B44.81","Allergic bronchopulmonary aspergillosis",0,1,22,"Condition",45561757,0,""
24841,24839,"ICD10","ICD10CM","B44.89","Other forms of aspergillosis",0,1,16,"Condition",45600458,0,""
24842,24834,"ICD10","ICD10CM","B44.9","Aspergillosis, unspecified",0,1,46,"Condition",35205865,0,""
24843,23829,"ICD10","ICD10CM","B45","Cryptococcosis",1,1,84,"","",0,""
24844,24843,"ICD10","ICD10CM","B45.0","Pulmonary cryptococcosis",0,1,30,"Condition",35205866,0,""
24845,24843,"ICD10","ICD10CM","B45.1","Cerebral cryptococcosis",0,1,23,"Condition",35205867,0,""
24846,24843,"ICD10","ICD10CM","B45.2","Cutaneous cryptococcosis",0,1,2,"Condition",35205868,0,""
24847,24843,"ICD10","ICD10CM","B45.3","Osseous cryptococcosis",0,1,0,"Condition",35205869,0,""
24848,24843,"ICD10","ICD10CM","B45.7","Disseminated cryptococcosis",0,1,11,"Condition",35205870,0,""
24849,24843,"ICD10","ICD10CM","B45.8","Other forms of cryptococcosis",0,1,3,"Condition",35205871,0,""
24850,24843,"ICD10","ICD10CM","B45.9","Cryptococcosis, unspecified",0,1,15,"Condition",35205872,0,""
24851,23829,"ICD10","ICD10CM","B46","Zygomycosis",1,1,12,"","",0,""
24852,24851,"ICD10","ICD10CM","B46.0","Pulmonary mucormycosis",0,1,2,"Condition",35205873,0,""
24853,24851,"ICD10","ICD10CM","B46.1","Rhinocerebral mucormycosis",0,1,1,"Condition",35205874,0,""
24854,24851,"ICD10","ICD10CM","B46.2","Gastrointestinal mucormycosis",0,1,0,"Condition",35205875,0,""
24855,24851,"ICD10","ICD10CM","B46.3","Cutaneous mucormycosis",0,1,1,"Condition",35205876,0,""
24856,24851,"ICD10","ICD10CM","B46.4","Disseminated mucormycosis",0,1,0,"Condition",35205877,0,""
24857,24851,"ICD10","ICD10CM","B46.5","Mucormycosis, unspecified",0,1,3,"Condition",35205878,0,""
24858,24851,"ICD10","ICD10CM","B46.8","Other zygomycoses",0,1,1,"Condition",35205879,0,""
24859,24851,"ICD10","ICD10CM","B46.9","Zygomycosis, unspecified",0,1,4,"Condition",35205880,0,""
24860,23829,"ICD10","ICD10CM","B47","Mycetoma",1,1,17,"","",0,""
24861,24860,"ICD10","ICD10CM","B47.0","Eumycetoma",0,1,0,"Condition",35205881,0,""
24862,24860,"ICD10","ICD10CM","B47.1","Actinomycetoma",0,1,0,"Condition",35205882,0,""
24863,24860,"ICD10","ICD10CM","B47.9","Mycetoma, unspecified",0,1,17,"Condition",35205883,0,""
24864,23829,"ICD10","ICD10CM","B48","Other mycoses, not elsewhere classified",1,1,60,"","",0,""
24865,24864,"ICD10","ICD10CM","B48.0","Lobomycosis",0,1,0,"Condition",35205884,0,""
24866,24864,"ICD10","ICD10CM","B48.1","Rhinosporidiosis",0,1,0,"Condition",35205885,0,""
24867,24864,"ICD10","ICD10CM","B48.2","Allescheriasis",0,1,0,"Condition",35205886,0,""
24868,24864,"ICD10","ICD10CM","B48.3","Geotrichosis",0,1,0,"Condition",35205887,0,""
24869,24864,"ICD10","ICD10CM","B48.4","Penicillosis",0,1,0,"Condition",35205888,0,""
24870,24864,"ICD10","ICD10CM","B48.8","Other specified mycoses",0,1,60,"Condition",35205889,0,""
24871,23829,"ICD10","ICD10CM","B49","Unspecified mycosis",0,1,111,"Condition",35205890,0,""
24872,23829,"ICD10","ICD10CM","B50","Plasmodium falciparum malaria",1,1,1,"","",0,""
24873,24872,"ICD10","ICD10CM","B50.0","Plasmodium falciparum malaria with cerebral complications",0,1,0,"Condition",35205891,0,""
24874,24872,"ICD10","ICD10CM","B50.8","Other severe and complicated Plasmodium falciparum malaria",0,1,0,"Condition",35205892,0,""
24875,24872,"ICD10","ICD10CM","B50.9","Plasmodium falciparum malaria, unspecified",0,1,1,"Condition",35205893,0,""
24876,23829,"ICD10","ICD10CM","B51","Plasmodium vivax malaria",1,1,1,"","",0,""
24877,24876,"ICD10","ICD10CM","B51.0","Plasmodium vivax malaria with rupture of spleen",0,1,0,"Condition",35205894,0,""
24878,24876,"ICD10","ICD10CM","B51.8","Plasmodium vivax malaria with other complications",0,1,0,"Condition",35205895,0,""
24879,24876,"ICD10","ICD10CM","B51.9","Plasmodium vivax malaria without complication",0,1,1,"Condition",35205896,0,""
24880,23829,"ICD10","ICD10CM","B52","Plasmodium malariae malaria",1,1,3,"","",0,""
24881,24880,"ICD10","ICD10CM","B52.0","Plasmodium malariae malaria with nephropathy",0,1,1,"Condition",35205897,0,""
24882,24880,"ICD10","ICD10CM","B52.8","Plasmodium malariae malaria with other complications",0,1,0,"Condition",35205898,0,""
24883,24880,"ICD10","ICD10CM","B52.9","Plasmodium malariae malaria without complication",0,1,2,"Condition",35205899,0,""
24884,23829,"ICD10","ICD10CM","B53","Other specified malaria",1,1,1,"","",0,""
24885,24884,"ICD10","ICD10CM","B53.0","Plasmodium ovale malaria",0,1,0,"Condition",35205900,0,""
24886,24884,"ICD10","ICD10CM","B53.1","Malaria due to simian plasmodia",0,1,0,"Condition",35205901,0,""
24887,24884,"ICD10","ICD10CM","B53.8","Other malaria, not elsewhere classified",0,1,1,"Condition",35205902,0,""
24888,23829,"ICD10","ICD10CM","B54","Unspecified malaria",0,1,5,"Condition",35205903,0,""
24889,23829,"ICD10","ICD10CM","B55","Leishmaniasis",1,1,1,"","",0,""
24890,24889,"ICD10","ICD10CM","B55.0","Visceral leishmaniasis",0,1,0,"Condition",35205904,0,""
24891,24889,"ICD10","ICD10CM","B55.1","Cutaneous leishmaniasis",0,1,1,"Condition",35205905,0,""
24892,24889,"ICD10","ICD10CM","B55.2","Mucocutaneous leishmaniasis",0,1,0,"Condition",35205906,0,""
24893,24889,"ICD10","ICD10CM","B55.9","Leishmaniasis, unspecified",0,1,0,"Condition",35205907,0,""
24894,23829,"ICD10","ICD10CM","B56","African trypanosomiasis",1,1,0,"","",0,""
24895,24894,"ICD10","ICD10CM","B56.0","Gambiense trypanosomiasis",0,1,0,"Condition",35205908,0,""
24896,24894,"ICD10","ICD10CM","B56.1","Rhodesiense trypanosomiasis",0,1,0,"Condition",35205909,0,""
24897,24894,"ICD10","ICD10CM","B56.9","African trypanosomiasis, unspecified",0,1,0,"Condition",35205910,0,""
24898,23829,"ICD10","ICD10CM","B57","Chagas' disease",1,1,2,"","",0,""
24899,24898,"ICD10","ICD10CM","B57.0","Acute Chagas' disease with heart involvement",0,1,1,"Condition",35205911,0,""
24900,24898,"ICD10","ICD10CM","B57.1","Acute Chagas' disease without heart involvement",0,1,1,"Condition",35205912,0,""
24901,24898,"ICD10","ICD10CM","B57.2","Chagas' disease (chronic) with heart involvement",0,1,0,"Condition",35205913,0,""
24902,24898,"ICD10","ICD10CM","B57.3","Chagas' disease (chronic) with digestive system involvement",1,1,0,"","",0,""
24903,24902,"ICD10","ICD10CM","B57.30","Chagas' disease with digestive system involvement, unspecified",0,1,0,"Condition",45561759,0,""
24904,24902,"ICD10","ICD10CM","B57.31","Megaesophagus in Chagas' disease",0,1,0,"Condition",45605241,0,""
24905,24902,"ICD10","ICD10CM","B57.32","Megacolon in Chagas' disease",0,1,0,"Condition",45581174,0,""
24906,24902,"ICD10","ICD10CM","B57.39","Other digestive system involvement in Chagas' disease",0,1,0,"Condition",45600463,0,""
24907,24898,"ICD10","ICD10CM","B57.4","Chagas' disease (chronic) with nervous system involvement",1,1,0,"","",0,""
24908,24907,"ICD10","ICD10CM","B57.40","Chagas' disease with nervous system involvement, unspecified",0,1,0,"Condition",45571474,0,""
24909,24907,"ICD10","ICD10CM","B57.41","Meningitis in Chagas' disease",0,1,0,"Condition",45581175,0,""
24910,24907,"ICD10","ICD10CM","B57.42","Meningoencephalitis in Chagas' disease",0,1,0,"Condition",45532881,0,""
24911,24907,"ICD10","ICD10CM","B57.49","Other nervous system involvement in Chagas' disease",0,1,0,"Condition",45566557,0,""
24912,24898,"ICD10","ICD10CM","B57.5","Chagas' disease (chronic) with other organ involvement",0,1,0,"Condition",35205914,0,""
24913,23829,"ICD10","ICD10CM","B58","Toxoplasmosis",1,1,49,"","",0,""
24914,24913,"ICD10","ICD10CM","B58.0","Toxoplasma oculopathy",1,1,24,"","",0,""
24915,24914,"ICD10","ICD10CM","B58.00","Toxoplasma oculopathy, unspecified",0,1,6,"Condition",45595621,0,""
24916,24914,"ICD10","ICD10CM","B58.01","Toxoplasma chorioretinitis",0,1,18,"Condition",45600464,0,""
24917,24914,"ICD10","ICD10CM","B58.09","Other toxoplasma oculopathy",0,1,0,"Condition",45571476,0,""
24918,24913,"ICD10","ICD10CM","B58.1","Toxoplasma hepatitis",0,1,0,"Condition",35205915,0,""
24919,24913,"ICD10","ICD10CM","B58.2","Toxoplasma meningoencephalitis",0,1,10,"Condition",35205916,0,""
24920,24913,"ICD10","ICD10CM","B58.3","Pulmonary toxoplasmosis",0,1,0,"Condition",35205917,0,""
24921,24913,"ICD10","ICD10CM","B58.8","Toxoplasmosis with other organ involvement",1,1,5,"","",0,""
24922,24921,"ICD10","ICD10CM","B58.81","Toxoplasma myocarditis",0,1,0,"Condition",45605243,0,""
24923,24921,"ICD10","ICD10CM","B58.82","Toxoplasma myositis",0,1,0,"Condition",45581177,0,""
24924,24921,"ICD10","ICD10CM","B58.83","Toxoplasma tubulo-interstitial nephropathy",0,1,0,"Condition",45581178,0,""
24925,24921,"ICD10","ICD10CM","B58.89","Toxoplasmosis with other organ involvement",0,1,5,"Condition",45542568,0,""
24926,24913,"ICD10","ICD10CM","B58.9","Toxoplasmosis, unspecified",0,1,10,"Condition",35205918,0,""
24927,23829,"ICD10","ICD10CM","B59","Pneumocystosis",0,1,34,"Condition",35205919,0,""
24928,23829,"ICD10","ICD10CM","B60","Other protozoal diseases, not elsewhere classified",1,1,2,"","",0,""
24929,24928,"ICD10","ICD10CM","B60.0","Babesiosis",0,1,0,"Condition",35205920,0,""
24930,24928,"ICD10","ICD10CM","B60.1","Acanthamebiasis",1,1,1,"","",0,""
24931,24930,"ICD10","ICD10CM","B60.10","Acanthamebiasis, unspecified",0,1,1,"Condition",45556947,0,""
24932,24930,"ICD10","ICD10CM","B60.11","Meningoencephalitis due to Acanthamoeba (culbertsoni)",0,1,0,"Condition",45542569,0,""
24933,24930,"ICD10","ICD10CM","B60.12","Conjunctivitis due to Acanthamoeba",0,1,0,"Condition",45552230,0,""
24934,24930,"ICD10","ICD10CM","B60.13","Keratoconjunctivitis due to Acanthamoeba",0,1,0,"Condition",45537769,0,""
24935,24930,"ICD10","ICD10CM","B60.19","Other acanthamebic disease",0,1,0,"Condition",45532883,0,""
24936,24928,"ICD10","ICD10CM","B60.2","Naegleriasis",0,1,0,"Condition",35205921,0,""
24937,24928,"ICD10","ICD10CM","B60.8","Other specified protozoal diseases",0,1,1,"Condition",35205922,0,""
24938,23829,"ICD10","ICD10CM","B64","Unspecified protozoal disease",0,1,1,"Condition",35205923,0,""
24939,23829,"ICD10","ICD10CM","B65","Schistosomiasis [bilharziasis]",1,1,1,"","",0,""
24940,24939,"ICD10","ICD10CM","B65.0","Schistosomiasis due to Schistosoma haematobium [urinary schistosomiasis]",0,1,0,"Condition",35205924,0,""
24941,24939,"ICD10","ICD10CM","B65.1","Schistosomiasis due to Schistosoma mansoni [intestinal schistosomiasis]",0,1,1,"Condition",35205925,0,""
24942,24939,"ICD10","ICD10CM","B65.2","Schistosomiasis due to Schistosoma japonicum",0,1,0,"Condition",35205926,0,""
24943,24939,"ICD10","ICD10CM","B65.3","Cercarial dermatitis",0,1,0,"Condition",35205927,0,""
24944,24939,"ICD10","ICD10CM","B65.8","Other schistosomiasis",0,1,0,"Condition",35205928,0,""
24945,24939,"ICD10","ICD10CM","B65.9","Schistosomiasis, unspecified",0,1,0,"Condition",35205929,0,""
24946,23829,"ICD10","ICD10CM","B66","Other fluke infections",1,1,0,"","",0,""
24947,24946,"ICD10","ICD10CM","B66.0","Opisthorchiasis",0,1,0,"Condition",35205930,0,""
24948,24946,"ICD10","ICD10CM","B66.1","Clonorchiasis",0,1,0,"Condition",35205931,0,""
24949,24946,"ICD10","ICD10CM","B66.2","Dicroceliasis",0,1,0,"Condition",35205932,0,""
24950,24946,"ICD10","ICD10CM","B66.3","Fascioliasis",0,1,0,"Condition",35205933,0,""
24951,24946,"ICD10","ICD10CM","B66.4","Paragonimiasis",0,1,0,"Condition",35205934,0,""
24952,24946,"ICD10","ICD10CM","B66.5","Fasciolopsiasis",0,1,0,"Condition",35205935,0,""
24953,24946,"ICD10","ICD10CM","B66.8","Other specified fluke infections",0,1,0,"Condition",35205936,0,""
24954,24946,"ICD10","ICD10CM","B66.9","Fluke infection, unspecified",0,1,0,"Condition",35205937,0,""
24955,23829,"ICD10","ICD10CM","B67","Echinococcosis",1,1,3,"","",0,""
24956,24955,"ICD10","ICD10CM","B67.0","Echinococcus granulosus infection of liver",0,1,0,"Condition",35205938,0,""
24957,24955,"ICD10","ICD10CM","B67.1","Echinococcus granulosus infection of lung",0,1,0,"Condition",35205939,0,""
24958,24955,"ICD10","ICD10CM","B67.2","Echinococcus granulosus infection of bone",0,1,0,"Condition",35205940,0,""
24959,24955,"ICD10","ICD10CM","B67.3","Echinococcus granulosus infection, other and multiple sites",1,1,0,"","",0,""
24960,24959,"ICD10","ICD10CM","B67.31","Echinococcus granulosus infection, thyroid gland",0,1,0,"Condition",45537771,0,""
24961,24959,"ICD10","ICD10CM","B67.32","Echinococcus granulosus infection, multiple sites",0,1,0,"Condition",45552231,0,""
24962,24959,"ICD10","ICD10CM","B67.39","Echinococcus granulosus infection, other sites",0,1,0,"Condition",45576279,0,""
24963,24955,"ICD10","ICD10CM","B67.4","Echinococcus granulosus infection, unspecified",0,1,0,"Condition",35205941,0,""
24964,24955,"ICD10","ICD10CM","B67.5","Echinococcus multilocularis infection of liver",0,1,0,"Condition",35205942,0,""
24965,24955,"ICD10","ICD10CM","B67.6","Echinococcus multilocularis infection, other and multiple sites",1,1,0,"","",0,""
24966,24965,"ICD10","ICD10CM","B67.61","Echinococcus multilocularis infection, multiple sites",0,1,0,"Condition",45547465,0,""
24967,24965,"ICD10","ICD10CM","B67.69","Echinococcus multilocularis infection, other sites",0,1,0,"Condition",45585967,0,""
24968,24955,"ICD10","ICD10CM","B67.7","Echinococcus multilocularis infection, unspecified",0,1,0,"Condition",35205943,0,""
24969,24955,"ICD10","ICD10CM","B67.8","Echinococcosis, unspecified, of liver",0,1,0,"Condition",35205944,0,""
24970,24955,"ICD10","ICD10CM","B67.9","Echinococcosis, other and unspecified",1,1,3,"","",0,""
24971,24970,"ICD10","ICD10CM","B67.90","Echinococcosis, unspecified",0,1,1,"Condition",45537772,0,""
24972,24970,"ICD10","ICD10CM","B67.99","Other echinococcosis",0,1,2,"Condition",45547466,0,""
24973,23829,"ICD10","ICD10CM","B68","Taeniasis",1,1,0,"","",0,""
24974,24973,"ICD10","ICD10CM","B68.0","Taenia solium taeniasis",0,1,0,"Condition",35205945,0,""
24975,24973,"ICD10","ICD10CM","B68.1","Taenia saginata taeniasis",0,1,0,"Condition",35205946,0,""
24976,24973,"ICD10","ICD10CM","B68.9","Taeniasis, unspecified",0,1,0,"Condition",35205947,0,""
24977,23829,"ICD10","ICD10CM","B69","Cysticercosis",1,1,2,"","",0,""
24978,24977,"ICD10","ICD10CM","B69.0","Cysticercosis of central nervous system",0,1,1,"Condition",35205948,0,""
24979,24977,"ICD10","ICD10CM","B69.1","Cysticercosis of eye",0,1,0,"Condition",35205949,0,""
24980,24977,"ICD10","ICD10CM","B69.8","Cysticercosis of other sites",1,1,0,"","",0,""
24981,24980,"ICD10","ICD10CM","B69.81","Myositis in cysticercosis",0,1,0,"Condition",45547469,0,""
24982,24980,"ICD10","ICD10CM","B69.89","Cysticercosis of other sites",0,1,0,"Condition",45585968,0,""
24983,24977,"ICD10","ICD10CM","B69.9","Cysticercosis, unspecified",0,1,1,"Condition",35205950,0,""
24984,23829,"ICD10","ICD10CM","B70","Diphyllobothriasis and sparganosis",1,1,0,"","",0,""
24985,24984,"ICD10","ICD10CM","B70.0","Diphyllobothriasis",0,1,0,"Condition",35205951,0,""
24986,24984,"ICD10","ICD10CM","B70.1","Sparganosis",0,1,0,"Condition",35205952,0,""
24987,23829,"ICD10","ICD10CM","B71","Other cestode infections",1,1,1,"","",0,""
24988,24987,"ICD10","ICD10CM","B71.0","Hymenolepiasis",0,1,0,"Condition",35205953,0,""
24989,24987,"ICD10","ICD10CM","B71.1","Dipylidiasis",0,1,0,"Condition",35205954,0,""
24990,24987,"ICD10","ICD10CM","B71.8","Other specified cestode infections",0,1,0,"Condition",35205955,0,""
24991,24987,"ICD10","ICD10CM","B71.9","Cestode infection, unspecified",0,1,1,"Condition",35205956,0,""
24992,23829,"ICD10","ICD10CM","B72","Dracunculiasis",0,1,0,"Condition",35205957,0,""
24993,23829,"ICD10","ICD10CM","B73","Onchocerciasis",1,1,0,"","",0,""
24994,24993,"ICD10","ICD10CM","B73.0","Onchocerciasis with eye disease",1,1,0,"","",0,""
24995,24994,"ICD10","ICD10CM","B73.00","Onchocerciasis with eye involvement, unspecified",0,1,0,"Condition",45532884,0,""
24996,24994,"ICD10","ICD10CM","B73.01","Onchocerciasis with endophthalmitis",0,1,0,"Condition",45561765,0,""
24997,24994,"ICD10","ICD10CM","B73.02","Onchocerciasis with glaucoma",0,1,0,"Condition",45542573,0,""
24998,24994,"ICD10","ICD10CM","B73.09","Onchocerciasis with other eye involvement",0,1,0,"Condition",45552233,0,""
24999,24993,"ICD10","ICD10CM","B73.1","Onchocerciasis without eye disease",0,1,0,"Condition",45576283,0,""
25000,23829,"ICD10","ICD10CM","B74","Filariasis",1,1,1,"","",0,""
25001,25000,"ICD10","ICD10CM","B74.0","Filariasis due to Wuchereria bancrofti",0,1,0,"Condition",35205958,0,""
25002,25000,"ICD10","ICD10CM","B74.1","Filariasis due to Brugia malayi",0,1,0,"Condition",35205959,0,""
25003,25000,"ICD10","ICD10CM","B74.2","Filariasis due to Brugia timori",0,1,0,"Condition",35205960,0,""
25004,25000,"ICD10","ICD10CM","B74.3","Loiasis",0,1,0,"Condition",35205961,0,""
25005,25000,"ICD10","ICD10CM","B74.4","Mansonelliasis",0,1,0,"Condition",35205962,0,""
25006,25000,"ICD10","ICD10CM","B74.8","Other filariases",0,1,0,"Condition",35205963,0,""
25007,25000,"ICD10","ICD10CM","B74.9","Filariasis, unspecified",0,1,1,"Condition",35205964,0,""
25008,23829,"ICD10","ICD10CM","B75","Trichinellosis",0,1,0,"Condition",35205965,0,""
25009,23829,"ICD10","ICD10CM","B76","Hookworm diseases",1,1,3,"","",0,""
25010,25009,"ICD10","ICD10CM","B76.0","Ancylostomiasis",0,1,0,"Condition",35205966,0,""
25011,25009,"ICD10","ICD10CM","B76.1","Necatoriasis",0,1,0,"Condition",35205967,0,""
25012,25009,"ICD10","ICD10CM","B76.8","Other hookworm diseases",0,1,2,"Condition",35205968,0,""
25013,25009,"ICD10","ICD10CM","B76.9","Hookworm disease, unspecified",0,1,1,"Condition",35205969,0,""
25014,23829,"ICD10","ICD10CM","B77","Ascariasis",1,1,3,"","",0,""
25015,25014,"ICD10","ICD10CM","B77.0","Ascariasis with intestinal complications",0,1,0,"Condition",35205970,0,""
25016,25014,"ICD10","ICD10CM","B77.8","Ascariasis with other complications",1,1,1,"","",0,""
25017,25016,"ICD10","ICD10CM","B77.81","Ascariasis pneumonia",0,1,1,"Condition",45552235,0,""
25018,25016,"ICD10","ICD10CM","B77.89","Ascariasis with other complications",0,1,0,"Condition",45585972,0,""
25019,25014,"ICD10","ICD10CM","B77.9","Ascariasis, unspecified",0,1,2,"Condition",35205971,0,""
25020,23829,"ICD10","ICD10CM","B78","Strongyloidiasis",1,1,3,"","",0,""
25021,25020,"ICD10","ICD10CM","B78.0","Intestinal strongyloidiasis",0,1,0,"Condition",35205972,0,""
25022,25020,"ICD10","ICD10CM","B78.1","Cutaneous strongyloidiasis",0,1,0,"Condition",35205973,0,""
25023,25020,"ICD10","ICD10CM","B78.7","Disseminated strongyloidiasis",0,1,0,"Condition",35205974,0,""
25024,25020,"ICD10","ICD10CM","B78.9","Strongyloidiasis, unspecified",0,1,3,"Condition",35205975,0,""
25025,23829,"ICD10","ICD10CM","B79","Trichuriasis",0,1,0,"Condition",35205976,0,""
25026,23829,"ICD10","ICD10CM","B80","Enterobiasis",0,1,8,"Condition",35205977,0,""
25027,23829,"ICD10","ICD10CM","B81","Other intestinal helminthiases, not elsewhere classified",1,1,2,"","",0,""
25028,25027,"ICD10","ICD10CM","B81.0","Anisakiasis",0,1,0,"Condition",35205978,0,""
25029,25027,"ICD10","ICD10CM","B81.1","Intestinal capillariasis",0,1,0,"Condition",35205979,0,""
25030,25027,"ICD10","ICD10CM","B81.2","Trichostrongyliasis",0,1,1,"Condition",35205980,0,""
25031,25027,"ICD10","ICD10CM","B81.3","Intestinal angiostrongyliasis",0,1,0,"Condition",35205981,0,""
25032,25027,"ICD10","ICD10CM","B81.4","Mixed intestinal helminthiases",0,1,0,"Condition",35205982,0,""
25033,25027,"ICD10","ICD10CM","B81.8","Other specified intestinal helminthiases",0,1,1,"Condition",35205983,0,""
25034,23829,"ICD10","ICD10CM","B82","Unspecified intestinal parasitism",1,1,10,"","",0,""
25035,25034,"ICD10","ICD10CM","B82.0","Intestinal helminthiasis, unspecified",0,1,7,"Condition",35205984,0,""
25036,25034,"ICD10","ICD10CM","B82.9","Intestinal parasitism, unspecified",0,1,3,"Condition",35205985,0,""
25037,23829,"ICD10","ICD10CM","B83","Other helminthiases",1,1,3,"","",0,""
25038,25037,"ICD10","ICD10CM","B83.0","Visceral larva migrans",0,1,1,"Condition",35205986,0,""
25039,25037,"ICD10","ICD10CM","B83.1","Gnathostomiasis",0,1,0,"Condition",35205987,0,""
25040,25037,"ICD10","ICD10CM","B83.2","Angiostrongyliasis due to Parastrongylus cantonensis",0,1,0,"Condition",35205988,0,""
25041,25037,"ICD10","ICD10CM","B83.3","Syngamiasis",0,1,0,"Condition",35205989,0,""
25042,25037,"ICD10","ICD10CM","B83.4","Internal hirudiniasis",0,1,0,"Condition",35205990,0,""
25043,25037,"ICD10","ICD10CM","B83.8","Other specified helminthiases",0,1,0,"Condition",35205991,0,""
25044,25037,"ICD10","ICD10CM","B83.9","Helminthiasis, unspecified",0,1,2,"Condition",35205992,0,""
25045,23829,"ICD10","ICD10CM","B85","Pediculosis and phthiriasis",1,1,35,"","",0,""
25046,25045,"ICD10","ICD10CM","B85.0","Pediculosis due to Pediculus humanus capitis",0,1,26,"Condition",35205993,0,""
25047,25045,"ICD10","ICD10CM","B85.1","Pediculosis due to Pediculus humanus corporis",0,1,2,"Condition",35205994,0,""
25048,25045,"ICD10","ICD10CM","B85.2","Pediculosis, unspecified",0,1,7,"Condition",35205995,0,""
25049,25045,"ICD10","ICD10CM","B85.3","Phthiriasis",0,1,0,"Condition",35205996,0,""
