id,parent_id,type,subtype,code,name,is_group,is_selectable,est_count,concept_id,domain_id
316682,0,PHECODE,,593.2,Microscopic hematuria,0,1,0,,
316683,0,PHECODE,,594,Urinary calculus,1,1,0,,
316684,0,PHECODE,,595,Hydronephrosis,0,1,0,,
316685,0,PHECODE,,596,Other disorders of bladder,1,1,0,,
316686,0,PHECODE,,597,Other disorders of urethra and urinary tract,1,1,0,,
316687,0,PHECODE,,597.2,Urinary complications NEC,0,1,0,,
316688,0,PHECODE,,598,Abnormal findings on examination of urine,1,1,0,,
316689,0,PHECODE,,599,Other symptoms/disorders or the urinary system,1,1,0,,
316690,0,PHECODE,,599.1,Urinary obstruction,0,1,0,,
316691,0,PHECODE,,599.2,Retention of urine,0,1,0,,
316692,0,PHECODE,,600,Hyperplasia of prostate,0,1,0,,
316693,0,PHECODE,,601,Inflammatory diseases of prostate,1,1,0,,
316694,0,PHECODE,,602,Other disorders of prostate,1,1,0,,
316695,0,PHECODE,,603,Other disorders of testis,1,1,0,,
316696,0,PHECODE,,604,Disorders of penis,1,1,0,,
316697,0,PHECODE,,605,Erectile dysfunction [ED],0,1,0,,
316698,0,PHECODE,,608,Other disorders of male genital organs,0,1,0,,
316699,0,PHECODE,,609,Male infertility and abnormal spermatozoa,1,1,0,,
316700,0,PHECODE,,610,Benign mammary dysplasias,1,1,0,,
316701,0,PHECODE,,610.8,Other specified benign mammary dysplasias,0,1,0,,
316702,0,PHECODE,,611,Abnormal findings on mammogram or breast exam,1,1,0,,
316703,0,PHECODE,,612,"Breast conditions, congenital or relating to hormones",1,1,0,,
316704,0,PHECODE,,613,Other nonmalignant breast conditions,1,1,0,,
316705,0,PHECODE,,614,Inflammatory diseases of female pelvic organs,1,1,0,,
316706,0,PHECODE,,615,Endometriosis,0,1,0,,
316707,0,PHECODE,,617,"Disorders secondary to childbirth, surgery, trauma",0,1,0,,
316708,0,PHECODE,,618,Genital prolapse,1,1,0,,
316709,0,PHECODE,,619,Noninflammatory female genital disorders,1,1,0,,
316710,0,PHECODE,,620,Dysplasia of female genital organs,1,1,0,,
316711,0,PHECODE,,621,Endometrial hyperplasia,0,1,0,,
316712,0,PHECODE,,622,Polyp of female genital organs,1,1,0,,
316713,0,PHECODE,,623,Hypertrophy of female genital organs,0,1,0,,
316714,0,PHECODE,,624,Symptoms involving female genital tract,1,1,0,,
316715,0,PHECODE,,624.9,"stress incontinence, female",0,1,0,,
316716,0,PHECODE,,625,Pain and other symptoms associated with female genital organs,1,1,0,,
316717,0,PHECODE,,626,Disorders of menstruation and other abnormal bleeding from female genital tract,1,1,0,,
316718,0,PHECODE,,627,Menopausal and postmenopausal disorders,1,1,0,,
316719,0,PHECODE,,628,Ovarian cyst,0,1,0,,
316720,0,PHECODE,,634,Miscarriage; stillbirth,1,1,0,,
316721,0,PHECODE,,635,Hemorrhage during pregnancy; childbirth and postpartum,1,1,0,,
316722,0,PHECODE,,636,Early or threatened labor; hemorrhage in early pregnancy,1,1,0,,
316723,0,PHECODE,,637,Short gestation; low birth weight; and fetal growth retardation,0,1,0,,
316724,0,PHECODE,,638,Other high-risk pregnancy,0,1,0,,
316725,0,PHECODE,,639,Complications following abortion or ectopic and molar pregnancies,0,1,0,,
316726,0,PHECODE,,642,"Hypertension complicating pregnancy, childbirth, and the puerperium",1,1,0,,
316727,0,PHECODE,,643,Excessive vomiting in pregnancy,1,1,0,,
316728,0,PHECODE,,644,Anemia during pregnancy,0,1,0,,
316729,0,PHECODE,,645,Late pregnancy and failed induction,0,1,0,,
316730,0,PHECODE,,646,Other complications of pregnancy NEC,0,1,0,,
316731,0,PHECODE,,647,Infectious and parasitic complications affecting pregnancy,0,1,0,,
316732,0,PHECODE,,647.1,Infections of genitourinary tract during pregnancy,0,1,0,,
316733,0,PHECODE,,647.3,Major puerperal infection,0,1,0,,
316734,0,PHECODE,,649,"Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium",0,1,0,,
316735,0,PHECODE,,649.1,Diabetes or abnormal glucose tolerance complicating pregnancy,0,1,0,,
316736,0,PHECODE,,650,Normal delivery,0,1,0,,
316737,0,PHECODE,,651,Multiple gestation,0,1,0,,
316738,0,PHECODE,,652,Malposition and malpresentation of fetus or obstruction,0,1,0,,
316739,0,PHECODE,,653,Problems associated with amniotic cavity and membranes,0,1,0,,
316740,0,PHECODE,,654,Other and unspecified complications of birth; puerperium affecting management of mother,0,1,0,,
316741,0,PHECODE,,654.1,"Abnormality of organs and soft tissues of pelvis complicating pregnancy, childbirth, or the puerperium",0,1,0,,
316742,0,PHECODE,,654.2,Rhesus isoimmunization in pregnancy,0,1,0,,
316743,0,PHECODE,,655,Known or suspected fetal abnormality affecting management of mother,1,1,0,,
316744,0,PHECODE,,656,Other perinatal conditions of fetus or newborn,1,1,0,,
316745,0,PHECODE,,657,Infections specific to the perinatal period,0,1,0,,
316746,0,PHECODE,,658,Maternal complication of pregnancy affecting fetus or newborn,0,1,0,,
316747,0,PHECODE,,661,Fetal distress and abnormal forces of labor,0,1,0,,
316748,0,PHECODE,,663,Umbilical cord complications during labor and delivery,0,1,0,,
316749,0,PHECODE,,665,Obstetrical/birth trauma,0,1,0,,
316750,0,PHECODE,,668,Complications of the administration of anesthetic or other sedation in labor and delivery,0,1,0,,
316751,0,PHECODE,,669,Complications of labor and delivery NEC,0,1,0,,
316752,0,PHECODE,,671,Venous/cerebrovascular complications embolism in pregnancy and the puerperium,0,1,0,,
316753,0,PHECODE,,674,Other complications of the puerperium NEC,0,1,0,,
316754,0,PHECODE,,676,Other disorders of the breast associated with childbirth and disorders of lactation,0,1,0,,
316755,0,PHECODE,,679,Complications of in utero procedures,0,1,0,,
316756,0,PHECODE,,681,Superficial cellulitis and abscess,1,1,0,,
316757,0,PHECODE,,686,Other local infections of skin and subcutaneous tissue,0,1,0,,
316758,0,PHECODE,,686.1,Carbuncle and furuncle,0,1,0,,
316759,0,PHECODE,,686.2,Impetigo,0,1,0,,
316760,0,PHECODE,,686.3,Pilonidal cyst,0,1,0,,
316761,0,PHECODE,,686.4,Pyogenic granuloma,0,1,0,,
316762,0,PHECODE,,686.5,Pyoderma,0,1,0,,
316763,0,PHECODE,,687,Symptoms affecting skin,1,1,0,,
316764,0,PHECODE,,687.1,Rash and other nonspecific skin eruption,0,1,0,,
316765,0,PHECODE,,687.4,Disturbance of skin sensation,0,1,0,,
316766,0,PHECODE,,689,Disorder of skin and subcutaneous tissue NOS,0,1,0,,
316767,0,PHECODE,,690,Erythematosquamous dermatosis,1,1,0,,
316768,0,PHECODE,,691,Congenital anomalies of skin,1,1,0,,
316769,0,PHECODE,,694,Dyschromia and Vitiligo,1,1,0,,
316770,0,PHECODE,,695,Erythematous conditions,1,1,0,,
316771,0,PHECODE,,696,Psoriasis and related disorders,1,1,0,,
316772,0,PHECODE,,697,Sarcoidosis,0,1,0,,
316773,0,PHECODE,,698,Pruritus and related conditions,0,1,0,,
316774,0,PHECODE,,700,Corns and callosities,0,1,0,,
316775,0,PHECODE,,701,Other hypertrophic and atrophic conditions of skin,1,1,0,,
316776,0,PHECODE,,702,Degenerative skin conditions and other dermatoses,1,1,0,,
316777,0,PHECODE,,703,"Diseases of nail, NOS",0,1,0,,
316778,0,PHECODE,,703.1,Ingrowing nail,0,1,0,,
316779,0,PHECODE,,704,Diseases of hair and hair follicles,1,1,0,,
316780,0,PHECODE,,704.2,Hirsutism,0,1,0,,
316781,0,PHECODE,,705,Disorders of sweat glands,1,1,0,,
316782,0,PHECODE,,705.8,Hyperhidrosis,0,1,0,,
316783,0,PHECODE,,706,Diseases of sebaceous glands,1,1,0,,
316784,0,PHECODE,,707,Chronic ulcer of skin,1,1,0,,
316785,0,PHECODE,,709,Diffuse diseases of connective tissue,1,1,0,,
316786,0,PHECODE,,710,"Osteomyelitis, periostitis, and other infections involving bone",1,1,0,,
316787,0,PHECODE,,711,Arthropathy associated with infections,1,1,0,,
316788,0,PHECODE,,712,Infective connective tissue disorders,0,1,0,,
316789,0,PHECODE,,713,Arthropathy associated with other disorders classified elsewhere,1,1,0,,
316790,0,PHECODE,,714,Rheumatoid arthritis and other inflammatory polyarthropathies,1,1,0,,
316791,0,PHECODE,,715,Other inflammatory spondylopathies,1,1,0,,
316792,0,PHECODE,,716,Other arthropathies,1,1,0,,
316793,0,PHECODE,,717,Polymyalgia Rheumatica,0,1,0,,
316794,0,PHECODE,,720,Spinal stenosis,1,1,0,,
316795,0,PHECODE,,721,Spondylosis and allied disorders,1,1,0,,
316796,0,PHECODE,,722,Intervertebral disc disorders,1,1,0,,
316797,0,PHECODE,,723,Other disorders of cervical region,1,1,0,,
316798,0,PHECODE,,724,Other and unspecified disorders of back,1,1,0,,
316799,0,PHECODE,,726,Peripheral enthesopathies and allied syndromes,1,1,0,,
316800,0,PHECODE,,727,"Other disorders of synovium, tendon, and bursa",1,1,0,,
316801,0,PHECODE,,728,"Disorders of muscle, ligament, and fascia",0,1,0,,
316802,0,PHECODE,,728.1,Muscular calcification and ossification,0,1,0,,
316803,0,PHECODE,,728.2,Laxity of ligament or hypermobility syndrome,0,1,0,,
316804,0,PHECODE,,728.7,Fasciitis,1,1,0,,
316805,0,PHECODE,,729,Other disorders of soft tissues,1,1,0,,
316806,0,PHECODE,,729.3,Panniculitis,0,1,0,,
316807,0,PHECODE,,729.7,Nontraumatic compartment syndrome,0,1,0,,
316808,0,PHECODE,,731,Osteitis deformans and osteopathies associated with other disorders classified elsewhere,1,1,0,,
316809,0,PHECODE,,732,Osteochondropathies,1,1,0,,
316810,0,PHECODE,,733,Other disorders of bone and cartilage,1,1,0,,
316811,0,PHECODE,,733.4,Aseptic necrosis of bone,0,1,0,,
316812,0,PHECODE,,733.6,Costochondritis,0,1,0,,
316813,0,PHECODE,,733.8,Malunion and nonunion of fracture,0,1,0,,
316814,0,PHECODE,,733.9,Chondromalacia,0,1,0,,
316815,0,PHECODE,,735,Acquired foot deformities,1,1,0,,
316816,0,PHECODE,,736,Other acquired deformities of limbs,1,1,0,,
316817,0,PHECODE,,737,Curvature of spine,1,1,0,,
316818,0,PHECODE,,738,Other acquired musculoskeletal deformity,1,1,0,,
316819,0,PHECODE,,739,Contracture of joint,0,1,0,,
316820,0,PHECODE,,740,Osteoarthrosis,1,1,0,,
316821,0,PHECODE,,741,Symptoms and disorders of the joints,1,1,0,,
316822,0,PHECODE,,742,"Derangement of joint, non-traumatic",1,1,0,,
316823,0,PHECODE,,743,"Osteoporosis, osteopenia and pathological fracture",1,1,0,,
316824,0,PHECODE,,745,Pain in joint,0,1,0,,
316825,0,PHECODE,,747,Cardiac and circulatory congenital anomalies,1,1,0,,
316826,0,PHECODE,,748,"Anomalies of respiratory system, congenital",0,1,0,,
316827,0,PHECODE,,749,Congenital anomalies of face and neck,1,1,0,,
316828,0,PHECODE,,750,Digestive congenital anomalies,1,1,0,,
316829,0,PHECODE,,751,Genitourinary congenital anomalies,1,1,0,,
316830,0,PHECODE,,752,Nervous system congenital anomalies,1,1,0,,
316831,0,PHECODE,,753,Congenital anomalies of the eye,1,1,0,,
316832,0,PHECODE,,754,Congenital musculoskeletal deformities of spine,1,1,0,,
316833,0,PHECODE,,755,Congenital anomalies of limbs,1,1,0,,
316834,0,PHECODE,,756,Other congenital musculoskeletal anomalies,1,1,0,,
316835,0,PHECODE,,757,Congenital anomalies of the integument,0,1,0,,
316836,0,PHECODE,,758,Chromosomal anomalies and genetic disorders,1,1,0,,
316837,0,PHECODE,,759,Other and unspecified congenital anomalies,1,1,0,,
316838,0,PHECODE,,760,Back pain,0,1,0,,
316839,0,PHECODE,,761,Cervicalgia,0,1,0,,
316840,0,PHECODE,,763,"Thoracic or lumbosacral neuritis or radiculitis, unspecified",0,1,0,,
316841,0,PHECODE,,764,Sciatica,0,1,0,,
316842,0,PHECODE,,765,Cervical radiculitis,0,1,0,,
316843,0,PHECODE,,766,"Neuralgia, neuritis, and radiculitis NOS",0,1,0,,
316844,0,PHECODE,,767,Cervicocranial/Cervicobrachial syndrome,0,1,0,,
316845,0,PHECODE,,769,Nonallopathic lesions NEC,0,1,0,,
316846,0,PHECODE,,770,Myalgia and myositis unspecified,0,1,0,,
316847,0,PHECODE,,771,Musculoskeletal symptoms referable to limbs,0,1,0,,
316848,0,PHECODE,,771.1,Swelling of limb,0,1,0,,
316849,0,PHECODE,,771.2,Cramp of limb,0,1,0,,
316850,0,PHECODE,,772,Symptoms of the muscles,0,1,0,,
316851,0,PHECODE,,772.1,Muscular wasting and disuse atrophy,0,1,0,,
316852,0,PHECODE,,772.2,Spasm of muscle,0,1,0,,
316853,0,PHECODE,,772.3,Muscle weakness,0,1,0,,
316854,0,PHECODE,,772.4,Rhabdomyolysis,0,1,0,,
316855,0,PHECODE,,772.6,Facial weakness,0,1,0,,
316856,0,PHECODE,,773,Pain in limb,0,1,0,,
316857,0,PHECODE,,780,Hypothermia/Chills,0,1,0,,
316858,0,PHECODE,,781,Symptoms involving nervous and musculoskeletal systems,0,1,0,,
316859,0,PHECODE,,781.1,Loss of height,0,1,0,,
316860,0,PHECODE,,781.2,Abnormal posture,0,1,0,,
316861,0,PHECODE,,782,Symptoms involving skin and other integumentary tissue,0,1,0,,
316862,0,PHECODE,,782.3,Edema,0,1,0,,
316863,0,PHECODE,,782.6,Pallor and flushing,0,1,0,,
316864,0,PHECODE,,783,Fever of unknown origin,1,1,0,,
316865,0,PHECODE,,785,Abdominal pain,0,1,0,,
316866,0,PHECODE,,788,Syncope and collapse,0,1,0,,
316867,0,PHECODE,,789,Nausea and vomiting,1,1,0,,
316868,0,PHECODE,,790,Nonspecific findings on examination of blood,0,1,0,,
316869,0,PHECODE,,790.1,Elevated sedimentation rate,0,1,0,,
316870,0,PHECODE,,790.6,Other abnormal blood chemistry,0,1,0,,
316871,0,PHECODE,,790.8,Elevated C-reactive protein (CRP),0,1,0,,
316872,0,PHECODE,,790.9,Abnormal arterial blood gases,0,1,0,,
316873,0,PHECODE,,791,Gangrene,0,1,0,,
316874,0,PHECODE,,792,Abnormal Papanicolaou smear of cervix and cervical HPV,1,1,0,,
316875,0,PHECODE,,793,Nonspecific abnormal findings on radiological and other examination of musculoskeletal system,0,1,0,,
316876,0,PHECODE,,793.2,"Nonspecific abnormal findings on radiological and other examination of other intrathoracic organs (echocardiogram, etc)",0,1,0,,
316877,0,PHECODE,,794,"Abnormal results of other function studies (bladder, pancreas, placenta, spleen, etc)",0,1,0,,
316878,0,PHECODE,,795,"Other and nonspecific abnormal cytological, histological and immunological findings",0,1,0,,
316879,0,PHECODE,,795.8,Abnormal tumor markers,1,1,0,,
316880,0,PHECODE,,796,Elevated prostate specific antigen [PSA],0,1,0,,
316881,0,PHECODE,,797,Shock,1,1,0,,
316882,0,PHECODE,,798,Malaise and fatigue,1,1,0,,
316883,0,PHECODE,,799,Debility unspecified,0,1,0,,
316884,0,PHECODE,,800,Fracture of lower limb,1,1,0,,
316885,0,PHECODE,,801,Fracture of ankle and foot,1,1,0,,
316886,0,PHECODE,,802,Fracture of pelvis,0,1,0,,
316887,0,PHECODE,,803,Fracture of upper limb,1,1,0,,
316888,0,PHECODE,,804,Fracture of hand or wrist,0,1,0,,
316889,0,PHECODE,,805,Fracture of vertebral column without mention of spinal cord injury,0,1,0,,
316890,0,PHECODE,,807,Fracture of ribs,0,1,0,,
316891,0,PHECODE,,809,Fracture of unspecified bones,0,1,0,,
316892,0,PHECODE,,816,Cerebral laceration and contusion,0,1,0,,
316893,0,PHECODE,,817,Concussion,0,1,0,,
316894,0,PHECODE,,818,Intracranial hemorrhage (injury),1,1,0,,
316895,0,PHECODE,,819,Skull and face fracture and other intercranial injury,0,1,0,,
316896,0,PHECODE,,823,Torus fracture,0,1,0,,
316897,0,PHECODE,,830,Dislocation,0,1,0,,
316898,0,PHECODE,,835,Internal derangement of knee,0,1,0,,
316899,0,PHECODE,,836,Traumatic arthropathy,0,1,0,,
316900,0,PHECODE,,840,Sprains and strains,1,1,0,,
316901,0,PHECODE,,841,Sprains and strains of back and neck,0,1,0,,
316902,0,PHECODE,,842,Other sprains and strains,0,1,0,,
316903,0,PHECODE,,850,Hemorrhage or hematoma complicating a procedure,0,1,0,,
316904,0,PHECODE,,851,Complications of transplants and reattached limbs,0,1,0,,
316905,0,PHECODE,,853,Complication of colostomy or enterostomy,0,1,0,,
316906,0,PHECODE,,854,"Complications of cardiac/vascular device, implant, and graft",0,1,0,,
316907,0,PHECODE,,855,"Complication of nervous system device, implant, and graft",0,1,0,,
316908,0,PHECODE,,856,Vascular complications of surgery and medical procedures,0,1,0,,
316909,0,PHECODE,,857,"Mechanical complication of unspecified genitourinary device, implant, and graft",0,1,0,,
316910,0,PHECODE,,858,Complication of internal orthopedic device,0,1,0,,
316911,0,PHECODE,,859,Complication due to other implant and internal device,0,1,0,,
316912,0,PHECODE,,860,Bone marrow or stem cell transplant,0,1,0,,
316913,0,PHECODE,,870,Open wounds of head; neck; and trunk,1,1,0,,
316914,0,PHECODE,,871,Open wounds of extremities,1,1,0,,
316915,0,PHECODE,,872,Traumatic amputation,0,1,0,,
316916,0,PHECODE,,873,Broken tooth,0,1,0,,
316917,0,PHECODE,,874,Complication of amputation stump,0,1,0,,
316918,0,PHECODE,,875,Non-healing surgical wound,0,1,0,,
316919,0,PHECODE,,876,Posttraumatic wound infection not elsewhere classified,0,1,0,,
316920,0,PHECODE,,905,Late effects of musculoskeletal and connective tissue injuries,0,1,0,,
316921,0,PHECODE,,906,Late effects of injuries to skin and subcutaneous tissues,0,1,0,,
316922,0,PHECODE,,907,Injuries to the nervous system,0,1,0,,
316923,0,PHECODE,,908,Late effects of other injuries,0,1,0,,
316924,0,PHECODE,,909,Late effects of external causes,0,1,0,,
316925,0,PHECODE,,910,"Superficial injury, infected",0,1,0,,
316926,0,PHECODE,,911,Blister,0,1,0,,
316927,0,PHECODE,,912,Insect bite,0,1,0,,
316928,0,PHECODE,,913,Toxic effect of venom,0,1,0,,
316929,0,PHECODE,,915,Superficial injury without mention of infection,0,1,0,,
316930,0,PHECODE,,916,Contusion,0,1,0,,
316931,0,PHECODE,,930,Allergic reaction to food,0,1,0,,
316932,0,PHECODE,,931,Contact dermatitis and other eczema due to plants [except food],0,1,0,,
316933,0,PHECODE,,938,Dermatitis due to solar radiation,1,1,0,,
316934,0,PHECODE,,939,Atopic/contact dermatitis due to other or unspecified,1,1,0,,
316935,0,PHECODE,,941,Adverse reaction to serum or vaccine,0,1,0,,
316936,0,PHECODE,,942,Infusion and transfusion reaction,0,1,0,,
316937,0,PHECODE,,946,Anaphylactic shock NOS,0,1,0,,
316938,0,PHECODE,,947,Urticaria,0,1,0,,
316939,0,PHECODE,,949,"Allergies, other",0,1,0,,
316940,0,PHECODE,,949.1,Diaper or napkin rash,0,1,0,,
316941,0,PHECODE,,952,Spinal cord injury without evidence of spinal bone injury,0,1,0,,
316942,0,PHECODE,,957,Injury to other and unspecified nerves,0,1,0,,
316943,0,PHECODE,,958,Certain early complications of trauma or procedure,1,1,0,,
316944,0,PHECODE,,960,Poisoning by antibiotics,1,1,0,,
316945,0,PHECODE,,961,Poisoning by other anti-infectives,0,1,0,,
316946,0,PHECODE,,961.1,Poisoning/allergy of sulfonamides,0,1,0,,
316947,0,PHECODE,,962,Poisoning by hormones and synthetic substitutes,1,1,0,,
316948,0,PHECODE,,963,Poisoning by primarily systemic agents,1,1,0,,
316949,0,PHECODE,,964,Poisoning by agents primarily affecting blood constituents,1,1,0,,
316950,0,PHECODE,,965,"Poisoning by analgesics, antipyretics, and antirheumatics",1,1,0,,
316951,0,PHECODE,,965.1,Opiates and related narcotics causing adverse effects in therapeutic use,0,1,0,,
316952,0,PHECODE,,966,Poisoning by anticonvulsants and anti-Parkinsonism drugs,0,1,0,,
316953,0,PHECODE,,967,Adverse effects of sedatives or other central nervous system depressants and anesthetics,0,1,0,,
316954,0,PHECODE,,969,Poisoning by psychotropic agents,0,1,0,,
316955,0,PHECODE,,971,Poisoning by drugs primarily affecting the autonomic nervous system,0,1,0,,
316956,0,PHECODE,,972,Poisoning by agents primarily affecting the cardiovascular system,1,1,0,,
316957,0,PHECODE,,973,Poisoning by agents primarily affecting the gastrointestinal system,0,1,0,,
316958,0,PHECODE,,974,"Poisoning by water, mineral, and uric acid metabolism drugs",0,1,0,,
316959,0,PHECODE,,975,Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system,0,1,0,,
316960,0,PHECODE,,976,"Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs",0,1,0,,
316961,0,PHECODE,,977,Personal history of allergy to medicinal agents,0,1,0,,
316962,0,PHECODE,,979,Adverse drug events and drug allergies,0,1,0,,
316963,0,PHECODE,,980,Encounter for long-term (current) use of antibiotics,0,1,0,,
316964,0,PHECODE,,981,Toxic effect of (non-ethyl) alcohol and petroleum and other solvents,0,1,0,,
316965,0,PHECODE,,983,"Toxic effect of corrosive aromatics, acids, and caustic alkalis",0,1,0,,
316966,0,PHECODE,,984,Toxic effect of lead and its compounds (including fumes),0,1,0,,
316967,0,PHECODE,,985,Toxic effect of other metals,0,1,0,,
316968,0,PHECODE,,986,Toxic effect of carbon monoxide,0,1,0,,
316969,0,PHECODE,,987,"Toxic effect of other gases, fumes, or vapors",0,1,0,,
316970,0,PHECODE,,988,Toxic effect of noxious substances eaten as food,0,1,0,,
316971,0,PHECODE,,989,"Toxic effect of other substances, chiefly nonmedicinal as to source",0,1,0,,
316972,0,PHECODE,,990,Effects radiation NOS,0,1,0,,
316973,0,PHECODE,,994,Sepsis and SIRS,1,1,0,,
316974,0,PHECODE,,996,Complications peculiar to certain specified procedures,0,1,0,,
316975,0,PHECODE,,1000,Burns,0,1,0,,
316976,0,PHECODE,,1001,Foreign body injury,0,1,0,,
316977,0,PHECODE,,1002,"Symptoms concerning nutrition, metabolism, and development",0,1,0,,
316978,0,PHECODE,,1003,Sudden death,0,1,0,,
316979,0,PHECODE,,1004,Other signs and symptoms involving emotional state,0,1,0,,
316980,0,PHECODE,,1005,Other symptoms,0,1,0,,
316981,0,PHECODE,,1006,Crushing injury,0,1,0,,
316982,0,PHECODE,,1007,Injury to blood vessels,0,1,0,,
316983,0,PHECODE,,1008,Crushing or internal injury to organs,0,1,0,,
316984,0,PHECODE,,1009,"Injury, NOS",0,1,0,,
316985,0,PHECODE,,1010,Other tests,0,1,0,,
316986,0,PHECODE,,1011,Complications of surgical and medical procedures,0,1,0,,
316987,0,PHECODE,,1012,Late effect,0,1,0,,
316988,0,PHECODE,,1013,Asphyxia and hypoxemia,0,1,0,,
316989,0,PHECODE,,1014,"Effects of heat, cold and air pressure",0,1,0,,
316990,0,PHECODE,,1015,Effects of other external causes,0,1,0,,
316991,0,PHECODE,,1019,Other ill-defined and unknown causes of morbidity and mortality,0,1,0,,
316992,0,PHECODE,,1100,Family history,0,1,0,,
316993,316289,PHECODE,,008.5,Bacterial enteritis,1,1,0,,
316994,316289,PHECODE,,008.6,Viral Enteritis,0,1,0,,
316995,316289,PHECODE,,008.7,Intestinal infection due to protozoa,0,1,0,,
316996,316291,PHECODE,,031.1,Leprosy,0,1,0,,
316997,316292,PHECODE,,038.1,Gram negative septicemia,0,1,0,,
316998,316292,PHECODE,,038.2,Gram positive septicemia,0,1,0,,
316999,316292,PHECODE,,038.3,Bacteremia,0,1,0,,
317000,316293,PHECODE,,041.1,Staphylococcus infections,1,1,0,,
317001,316293,PHECODE,,041.2,Streptococcus infection,1,1,0,,
317002,316293,PHECODE,,041.4,E. coli,0,1,0,,
317003,316293,PHECODE,,041.8,H. pylori,0,1,0,,
317004,316293,PHECODE,,041.9,Infection with drug-resistant microorganisms,0,1,0,,
317005,316294,PHECODE,,053.1,Herpes zoster with nervous system complications,0,1,0,,
317006,316296,PHECODE,,070.1,Viral hepatitis A,0,1,0,,
317007,316296,PHECODE,,070.2,Viral hepatitis B,0,1,0,,
317008,316296,PHECODE,,070.3,Viral hepatitis C,0,1,0,,
317009,316299,PHECODE,,071.1,"HIV infection, symptomatic",0,1,0,,
317010,316301,PHECODE,,079.1,Varicella infection,0,1,0,,
317011,316301,PHECODE,,079.2,Infectious mononucleosis,0,1,0,,
317012,316301,PHECODE,,079.9,"Viremia, NOS",0,1,0,,
317013,316303,PHECODE,,081.1,Graft-versus-host disease,1,1,0,,
317014,316304,PHECODE,,090.2,Gonococcal infections,0,1,0,,
317015,316304,PHECODE,,090.3,Venereal diseases due to Chlamydia trachomatis,0,1,0,,
317016,316305,PHECODE,,110.1,Dermatophytosis,1,1,0,,
317017,316305,PHECODE,,110.2,Dermatomycoses,0,1,0,,
317018,316306,PHECODE,,112.3,Candidiasis of skin and nails,0,1,0,,
317019,316307,PHECODE,,117.1,Histoplasmosis,0,1,0,,
317020,316307,PHECODE,,117.2,Coccidioidomycosis,0,1,0,,
317021,316307,PHECODE,,117.3,Blastomycotic infection,0,1,0,,
317022,316307,PHECODE,,117.4,Aspergillosis,0,1,0,,
317023,316308,PHECODE,,130.1,Lyme disease,0,1,0,,
317024,316310,PHECODE,,132.1,Pediculosis and phthirus infestation,0,1,0,,
317025,316312,PHECODE,,134.1,Intestinal helminthiases,0,1,0,,
317026,316314,PHECODE,,145.1,Cancer of lip,0,1,0,,
317027,316314,PHECODE,,145.2,Cancer of tongue,0,1,0,,
317028,316314,PHECODE,,145.3,Cancer of major salivary glands,0,1,0,,
317029,316314,PHECODE,,145.4,Cancer of the gums,0,1,0,,
317030,316314,PHECODE,,145.5,Cancer of the mouth floor,0,1,0,,
317031,316315,PHECODE,,149.1,Cancer of oropharynx,0,1,0,,
317032,316315,PHECODE,,149.2,Cancer of nasopharynx,0,1,0,,
317033,316315,PHECODE,,149.3,Cancer of hypopharynx,0,1,0,,
317034,316315,PHECODE,,149.4,Cancer of larynx,0,1,0,,
317035,316315,PHECODE,,149.5,Hx of malignant neoplasm of oral cavity and pharynx,0,1,0,,
317036,316315,PHECODE,,149.9,Cancer of of nasal cavities,0,1,0,,
317037,316318,PHECODE,,153.2,Colon cancer,0,1,0,,
317038,316318,PHECODE,,153.3,"Malignant neoplasm of rectum, rectosigmoid junction, and anus",0,1,0,,
317039,316319,PHECODE,,155.1,"Malignant neoplasm of liver, primary",0,1,0,,
317040,316322,PHECODE,,159.2,"Malignant neoplasm of small intestine, including duodenum",0,1,0,,
317041,316322,PHECODE,,159.3,Malignant neoplasm of gallbladder and extrahepatic bile ducts,0,1,0,,
317042,316322,PHECODE,,159.4,Malignant neoplasm of retroperitoneum and peritoneum,0,1,0,,
317043,316324,PHECODE,,165.1,Cancer of bronchus; lung,0,1,0,,
317044,316325,PHECODE,,170.1,Bone cancer,0,1,0,,
317045,316325,PHECODE,,170.2,Cancer of connective tissue,0,1,0,,
317046,316326,PHECODE,,172.1,"Melanomas of skin, dx or hx",1,1,0,,
317047,316326,PHECODE,,172.2,Other non-epithelial cancer of skin,1,1,0,,
317048,316326,PHECODE,,172.3,Carcinoma in situ of skin,0,1,0,,
317049,316328,PHECODE,,174.1,Breast cancer [female],1,1,0,,
317050,316328,PHECODE,,174.2,Breast cancer [male],0,1,0,,
317051,316328,PHECODE,,174.3,Neoplasm of uncertain behavior of breast,0,1,0,,
317052,316330,PHECODE,,180.1,Cervical cancer,0,1,0,,
317053,316330,PHECODE,,180.3,Cervical intraepithelial neoplasia [CIN] [Cervical dysplasia],0,1,0,,
317054,316332,PHECODE,,184.1,Malignant neoplasm of ovary and other uterine adnexa,1,1,0,,
317055,316332,PHECODE,,184.2,Cancer of other female genital organs (excluding uterus and ovary),0,1,0,,
317056,316334,PHECODE,,187.1,Malignant neoplasm of unspecified male genital organ,0,1,0,,
317057,316334,PHECODE,,187.2,Malignant neoplasm of testis,0,1,0,,
