analysis_id,"stratum_1","stratum_2","stratum_3","stratum_4","stratum_5",count_value
3102,"443370","5","","","",1
3102,"4006463","5","","","",1
3102,"4215775","5","","","",1
3102,"435134","5","","","",1
3102,"432296","5","","","",1
3102,"199886","5","","","",1
3102,"4037309","5","","","",1
3102,"438111","5","","","",1
3102,"81251","5","","","",1
3102,"435028","5","","","",1
3102,"4322528","5","","","",1
3102,"4029575","5","","","",1
3102,"40487064","5","","","",1
3102,"40491960","5","","","",1
3102,"192855","5","","","",1
3102,"4096769","5","","","",1
3102,"4098597","5","","","",1
3102,"433696","5","","","",1
3102,"72992","5","","","",1
3102,"138099","5","","","",1
3102,"443460","5","","","",1
3102,"4241223","5","","","",1
3102,"4328079","5","","","",1
3102,"441712","5","","","",1
3102,"443178","5","","","",1
3102,"441835","5","","","",1
3102,"4242106","5","","","",1
3102,"4340252","5","","","",1
3102,"46273990","5","","","",1
3102,"4307263","5","","","",1
3102,"444190","5","","","",1
3102,"435190","5","","","",1
3102,"4237016","5","","","",1
3102,"4109685","5","","","",1
3102,"438948","5","","","",1
3102,"79121","5","","","",1
3102,"4326661","5","","","",1
3102,"433149","5","","","",1
3102,"40480081","5","","","",1
3102,"76508","5","","","",1
3102,"441906","5","","","",1
3102,"40479625","5","","","",1
3102,"192577","5","","","",1
3102,"434323","5","","","",1
3102,"4088122","5","","","",1
3102,"374351","5","","","",1
3102,"138690","5","","","",1
3102,"314667","5","","","",1
3102,"376104","5","","","",1
3102,"4200875","5","","","",1
3102,"438580","5","","","",1
3102,"4215136","5","","","",1
3102,"79917","5","","","",1
3102,"133088","5","","","",1
3102,"45757320","5","","","",1
3102,"4310821","5","","","",1
3102,"43530648","5","","","",1
3102,"443367","5","","","",1
3102,"314965","5","","","",1
3102,"372849","5","","","",1
3102,"76550","5","","","",1
3102,"443739","5","","","",1
3102,"200451","5","","","",1
3102,"45767658","5","","","",1
3102,"436007","5","","","",1
3102,"76202","5","","","",1
3102,"377822","5","","","",1
3102,"201614","5","","","",1
3102,"80806","5","","","",1
3102,"4147660","5","","","",1
3102,"372315","5","","","",1
3102,"438172","5","","","",1
3102,"4237824","5","","","",1
3102,"79936","5","","","",1
3102,"432312","5","","","",1
3102,"4140090","5","","","",1
3102,"434767","5","","","",1
3102,"4154121","5","","","",1
3102,"4190193","5","","","",1
3102,"440992","5","","","",1
3102,"437757","5","","","",1
3102,"75932","5","","","",1
3102,"135939","5","","","",1
3102,"436134","5","","","",1
3102,"192753","5","","","",1
3102,"438748","5","","","",1
3102,"4015842","5","","","",1
3102,"433882","5","","","",1
3102,"443383","5","","","",1
3102,"438694","5","","","",1
3102,"73183","5","","","",1
3102,"36714116","5","","","",1
3102,"443442","5","","","",1
3102,"23358","5","","","",1
3102,"4069935","5","","","",1
3102,"433856","5","","","",1
3102,"4115233","5","","","",1
3102,"375826","5","","","",1
3102,"4010823","5","","","",1
3102,"259969","5","","","",1
3102,"79145","5","","","",1
3102,"439007","5","","","",1
3102,"4059594","5","","","",1
3102,"4102819","5","","","",1
3102,"140176","5","","","",1
3102,"45757719","5","","","",1
3102,"4323686","5","","","",1
3102,"198892","5","","","",1
3102,"73366","5","","","",1
3102,"193306","5","","","",1
3102,"78230","5","","","",1
3102,"436541","5","","","",1
3102,"259865","5","","","",1
3102,"4094742","5","","","",1
3102,"375547","5","","","",1
3102,"4006934","5","","","",1
3102,"140823","5","","","",1
3102,"141667","5","","","",1
3102,"4162876","5","","","",1
3102,"195482","5","","","",1
3102,"137964","5","","","",1
3102,"4056622","5","","","",1
3102,"4312765","5","","","",1
3102,"4324690","5","","","",1
3102,"432621","5","","","",1
3102,"4112844","5","","","",1
3102,"4101029","5","","","",1
3102,"76542","5","","","",1
3102,"4214550","5","","","",1
3102,"378142","5","","","",1
3102,"381281","5","","","",1
3102,"444236","5","","","",1
3102,"4262590","5","","","",1
3102,"4342779","5","","","",1
3102,"443172","5","","","",1
3102,"433992","5","","","",1
3102,"201157","5","","","",1
3102,"4145497","5","","","",1
3102,"440228","5","","","",1
3102,"132494","5","","","",1
3102,"375241","5","","","",1
3102,"136367","5","","","",1
3102,"4170895","5","","","",1
3102,"44784132","5","","","",1
3102,"200444","5","","","",1
3102,"313504","5","","","",1
3102,"436996","5","","","",1
3102,"199879","5","","","",1
3102,"4185356","5","","","",1
3102,"433935","5","","","",1
3102,"4082487","5","","","",1
3102,"4253901","5","","","",1
3102,"193631","5","","","",1
3102,"4230454","5","","","",1
3102,"141499","5","","","",1
3102,"4223947","5","","","",1
3102,"4028253","5","","","",1
3102,"194229","5","","","",1
3102,"4184109","5","","","",1
3102,"4184709","5","","","",1
3102,"4040379","5","","","",1
3102,"193693","5","","","",1
3102,"4151238","5","","","",1
3102,"193598","5","","","",1
3102,"4130040","5","","","",1
3102,"197415","5","","","",1
3102,"200138","5","","","",1
3102,"40492458","5","","","",1
3102,"437470","5","","","",1
3102,"4069331","5","","","",1
3102,"4228112","5","","","",1
3102,"43530744","5","","","",1
3102,"4050690","5","","","",1
3102,"46270082","5","","","",1
3102,"132391","5","","","",1
3102,"141094","5","","","",1
3102,"4113641","5","","","",1
3102,"443610","5","","","",1
3102,"80951","5","","","",1
3102,"4177206","5","","","",1
3102,"440587","5","","","",1
3102,"40490993","5","","","",1
3102,"197084","5","","","",1
3102,"439703","5","","","",1
3102,"4150372","5","","","",1
3102,"4110715","5","","","",1
3102,"437400","5","","","",1
3102,"4001047","5","","","",1
3102,"141673","5","","","",1
3102,"4232311","5","","","",1
3102,"441692","5","","","",1
3102,"4090224","5","","","",1
3102,"4080682","5","","","",1
3102,"4263312","5","","","",1
3102,"75112","5","","","",1
3102,"198337","5","","","",1
3102,"319825","5","","","",1
3102,"141370","5","","","",1
3102,"4197184","5","","","",1
3102,"194807","5","","","",1
3102,"4044232","5","","","",1
3102,"381278","5","","","",1
3102,"195598","5","","","",1
3102,"432640","5","","","",1
3102,"378439","5","","","",1
3102,"438624","5","","","",1
3102,"138601","5","","","",1
3102,"4204991","5","","","",1
3102,"24602","5","","","",1
3102,"4066036","5","","","",1
3102,"197602","5","","","",1
3102,"379020","5","","","",1
3102,"376422","5","","","",1
3102,"4134321","5","","","",1
3102,"4084941","5","","","",1
3102,"4266186","5","","","",1
3102,"437110","5","","","",1
3102,"201441","5","","","",1
3102,"45763583","5","","","",1
3102,"4182683","5","","","",1
3102,"4094126","5","","","",1
3102,"4216729","5","","","",1
3102,"257094","5","","","",1
3102,"4183422","5","","","",1
3102,"442074","5","","","",1
3102,"434785","5","","","",1
3102,"438642","5","","","",1
3102,"4119786","5","","","",1
3102,"78267","5","","","",1
3102,"199178","5","","","",1
3102,"4174011","5","","","",1
3102,"4278365","5","","","",1
3102,"4284982","5","","","",1
3102,"372906","5","","","",1
3102,"444211","5","","","",1
3102,"313011","5","","","",1
3102,"4300676","5","","","",1
3102,"321037","5","","","",1
3102,"4161309","5","","","",1
3102,"434769","5","","","",1
3102,"432910","5","","","",1
3102,"197036","5","","","",1
3102,"318789","5","","","",1
3102,"433975","5","","","",1
3102,"72404","5","","","",1
3102,"439014","5","","","",1
3102,"4165681","5","","","",1
3102,"378758","5","","","",1
3102,"4272340","5","","","",1
3102,"440404","5","","","",1
3102,"4015352","5","","","",1
3102,"435470","5","","","",1
3102,"443904","5","","","",1
3102,"435269","5","","","",1
3102,"4103982","5","","","",1
3102,"375290","5","","","",1
3102,"4138484","5","","","",1
3102,"4141654","5","","","",1
3102,"4149320","5","","","",1
3102,"193641","5","","","",1
3102,"45757721","5","","","",1
3102,"46273238","5","","","",1
3102,"436672","5","","","",1
3102,"441751","5","","","",1
3102,"4105866","5","","","",1
3102,"134331","5","","","",1
3102,"442597","5","","","",1
3102,"443266","5","","","",1
3102,"4171913","5","","","",1
3102,"4168226","5","","","",1
3102,"198313","5","","","",1
3102,"4057816","5","","","",1
3102,"40493238","5","","","",1
3102,"437998","5","","","",1
3102,"4208200","5","","","",1
3102,"4297984","5","","","",1
3102,"442774","5","","","",1
3102,"435478","5","","","",1
3102,"141608","5","","","",1
3102,"42709840","5","","","",1
3102,"4216873","5","","","",1
3102,"437388","5","","","",1
3102,"192259","5","","","",1
3102,"315069","5","","","",1
3102,"4198381","5","","","",1
3102,"4344490","5","","","",1
3102,"4177324","5","","","",1
3102,"4148904","5","","","",1
3102,"374959","5","","","",1
3102,"372766","5","","","",1
3102,"439197","5","","","",1
3102,"381021","5","","","",1
3102,"4134309","5","","","",1
3102,"434289","5","","","",1
3102,"312728","5","","","",1
3102,"4052226","5","","","",1
3102,"436587","5","","","",1
3102,"4115164","5","","","",1
3102,"4141454","5","","","",1
3102,"440699","5","","","",1
3102,"434842","5","","","",1
3102,"433452","5","","","",1
3102,"4256761","5","","","",1
3102,"193155","5","","","",1
3102,"434584","5","","","",1
3102,"132491","5","","","",1
3102,"439976","5","","","",1
3102,"135750","5","","","",1
3102,"192674","5","","","",1
3102,"4130022","5","","","",1
3102,"433135","5","","","",1
3102,"443384","5","","","",1
3102,"4202322","5","","","",1
3102,"76273","5","","","",1
3102,"134741","5","","","",1
3102,"4237734","5","","","",1
3102,"135417","5","","","",1
3102,"380393","5","","","",1
3102,"4009653","5","","","",1
3102,"377842","5","","","",1
3102,"4011012","5","","","",1
3102,"377885","5","","","",1
3102,"4135822","5","","","",1
3102,"24075","5","","","",1
3102,"4340948","5","","","",1
3102,"439937","5","","","",1
3102,"4100541","5","","","",1
3102,"4336916","5","","","",1
3102,"254066","5","","","",1
3102,"437544","5","","","",1
3102,"320798","5","","","",1
3102,"439439","5","","","",1
3102,"4147491","5","","","",1
3102,"46271951","5","","","",1
3102,"4211001","5","","","",1
3102,"4043371","5","","","",1
3102,"442535","5","","","",1
3102,"438386","5","","","",1
3102,"137800","5","","","",1
3102,"374037","5","","","",1
3102,"4180908","5","","","",1
3102,"438039","5","","","",1
3102,"198363","5","","","",1
3102,"435492","5","","","",1
3102,"4113008","5","","","",1
3102,"4068241","5","","","",1
3102,"40481522","5","","","",1
3102,"444107","5","","","",1
3102,"4151863","5","","","",1
3102,"45757591","5","","","",1
3102,"4022569","5","","","",1
3102,"138932","5","","","",1
3102,"375824","5","","","",1
3102,"315295","5","","","",1
3102,"135491","5","","","",1
3102,"312383","5","","","",1
3102,"73383","5","","","",1
3102,"435411","5","","","",1
3102,"4182327","5","","","",1
3102,"4050853","5","","","",1
3102,"4112290","5","","","",1
3102,"4128061","5","","","",1
3102,"4135093","5","","","",1
3102,"80509","5","","","",1
3102,"444090","5","","","",1
3102,"133283","5","","","",1
3102,"433196","5","","","",1
3102,"436826","5","","","",1
3102,"4339013","5","","","",1
3102,"4341074","5","","","",1
3102,"4109850","5","","","",1
3102,"4119189","5","","","",1
3102,"320347","5","","","",1
3102,"4157605","5","","","",1
3102,"4300587","5","","","",1
3102,"4340964","5","","","",1
3102,"74447","5","","","",1
3102,"4206915","5","","","",1
3102,"318697","5","","","",1
3102,"4253933","5","","","",1
3102,"4154706","5","","","",1
3102,"44808122","5","","","",1
3102,"377274","5","","","",1
3102,"198471","5","","","",1
3102,"438873","5","","","",1
3102,"22839","5","","","",1
3102,"440556","5","","","",1
3102,"4180978","5","","","",1
3102,"255891","5","","","",1
3102,"377811","5","","","",1
3102,"140027","5","","","",1
3102,"4018498","5","","","",1
3102,"441002","5","","","",1
3102,"23245","5","","","",1
3102,"4262983","5","","","",1
3102,"4335174","5","","","",1
3102,"139753","5","","","",1
3102,"79161","5","","","",1
3102,"138996","5","","","",1
3102,"441289","5","","","",1
3102,"443208","5","","","",1
3102,"4162564","5","","","",1
3102,"4160178","5","","","",1
3102,"4266196","5","","","",1
3102,"4189235","5","","","",1
3102,"73065","5","","","",1
3102,"4116447","5","","","",1
3102,"434656","5","","","",1
3102,"4293428","5","","","",1
3102,"381299","5","","","",1
3102,"255105","5","","","",1
3102,"438583","5","","","",1
3102,"197722","5","","","",1
3102,"4270932","5","","","",1
3102,"136949","5","","","",1
3102,"26942","5","","","",1
3102,"193418","5","","","",1
3102,"4160584","5","","","",1
3102,"4074815","5","","","",1
3102,"4006782","5","","","",1
3102,"198192","5","","","",1
3102,"439190","5","","","",1
3102,"197034","5","","","",1
3102,"436673","5","","","",1
3102,"440820","5","","","",1
3102,"4157459","5","","","",1
3102,"200831","5","","","",1
3102,"4190627","5","","","",1
3102,"259048","5","","","",1
3102,"40492324","5","","","",1
3102,"4340797","5","","","",1
3102,"4277253","5","","","",1
3102,"438762","5","","","",1
3102,"4055202","5","","","",1
3102,"4135950","5","","","",1
3102,"4169985","5","","","",1
3102,"141650","5","","","",1
3102,"433505","5","","","",1
3102,"45757691","5","","","",1
3102,"4053837","5","","","",1
3102,"380398","5","","","",1
3102,"4266830","5","","","",1
3102,"197239","5","","","",1
3102,"443607","5","","","",1
3102,"439763","5","","","",1
3102,"320827","5","","","",1
3102,"4181343","5","","","",1
3102,"4314161","5","","","",1
3102,"138592","5","","","",1
3102,"4133016","5","","","",1
3102,"440328","5","","","",1
3102,"439393","5","","","",1
3102,"4230597","5","","","",1
3102,"4127554","5","","","",1
3102,"4033341","5","","","",1
3102,"4016155","5","","","",1
3102,"440418","5","","","",1
3102,"437316","5","","","",1
3102,"4311941","5","","","",1
3102,"4025663","5","","","",1
3102,"440369","5","","","",1
3102,"433146","5","","","",1
3102,"434916","5","","","",1
3102,"4247372","5","","","",1
3102,"432864","5","","","",1
3102,"45763578","5","","","",1
3102,"4149904","5","","","",1
3102,"434953","5","","","",1
3102,"4217669","5","","","",1
3102,"77317","5","","","",1
3102,"4166844","5","","","",1
3102,"4150759","5","","","",1
3102,"201059","5","","","",1
3102,"4331508","5","","","",1
3102,"4282532","5","","","",1
3102,"260759","5","","","",1
3102,"4080568","5","","","",1
3102,"439808","5","","","",1
3102,"438728","5","","","",1
3102,"316432","5","","","",1
3102,"4239897","5","","","",1
3102,"4095756","5","","","",1
3102,"435236","5","","","",1
3102,"25572","5","","","",1
3102,"433244","5","","","",1
3102,"4345817","5","","","",1
3102,"4233811","5","","","",1
3102,"4183856","5","","","",1
3102,"434329","5","","","",1
3102,"4314042","5","","","",1
3102,"437540","5","","","",1
3102,"4247794","5","","","",1
3102,"4081178","5","","","",1
3102,"373654","5","","","",1
3102,"200771","5","","","",1
3102,"434960","5","","","",1
3102,"4197127","5","","","",1
3102,"4281826","5","","","",1
3102,"73561","5","","","",1
3102,"4133015","5","","","",1
3102,"4131289","5","","","",1
3102,"375527","5","","","",1
3102,"40482893","5","","","",1
3102,"45769152","5","","","",1
3102,"40479607","5","","","",1
3102,"442538","5","","","",1
3102,"432899","5","","","",1
3102,"4151203","5","","","",1
3102,"4107655","5","","","",1
3102,"377873","5","","","",1
3102,"432271","5","","","",1
3102,"40483262","5","","","",1
3102,"75924","5","","","",1
3102,"4295558","5","","","",1
3102,"4152347","5","","","",1
3102,"4266654","5","","","",1
3102,"74082","5","","","",1
3102,"381592","5","","","",1
3102,"4046738","5","","","",1
3102,"30770","5","","","",1
3102,"433658","5","","","",1
3102,"377283","5","","","",1
3102,"4309802","5","","","",1
3102,"72988","5","","","",1
3102,"381273","5","","","",1
3102,"201518","5","","","",1
3102,"4110805","5","","","",1
3102,"435784","5","","","",1
3102,"433473","5","","","",1
3102,"22871","5","","","",1
3102,"139110","5","","","",1
3102,"132770","5","","","",1
3102,"4302047","5","","","",1
3102,"4133046","5","","","",1
3102,"435514","5","","","",1
3102,"253815","5","","","",1
3102,"4015764","5","","","",1
3102,"4159650","5","","","",1
3102,"45757639","5","","","",1
3102,"4130995","5","","","",1
3102,"376970","5","","","",1
3102,"73712","5","","","",1
3102,"199870","5","","","",1
3102,"436020","5","","","",1
3102,"439715","5","","","",1
3102,"380859","5","","","",1
3102,"135699","5","","","",1
3102,"40487351","5","","","",1
3102,"4248251","5","","","",1
3102,"4117883","5","","","",1
3102,"4045980","5","","","",1
3102,"22492","5","","","",1
3102,"198016","5","","","",1
3102,"4180911","5","","","",1
3102,"376537","5","","","",1
3102,"72407","5","","","",1
3102,"4159144","5","","","",1
3102,"4041285","5","","","",1
3102,"4101444","5","","","",1
3102,"374643","5","","","",1
3102,"4142033","5","","","",1
3102,"4310138","5","","","",1
3102,"436108","5","","","",1
3102,"436299","5","","","",1
3102,"4174891","5","","","",1
3102,"4096196","5","","","",1
3102,"432747","5","","","",1
3102,"4083695","5","","","",1
3102,"4190307","5","","","",1
3102,"4091513","5","","","",1
3102,"379779","5","","","",1
3102,"4068622","5","","","",1
3102,"140490","5","","","",1
3102,"40482683","5","","","",1
3102,"4055709","5","","","",1
3102,"443446","5","","","",1
3102,"76349","5","","","",1
3102,"198643","5","","","",1
3102,"4147638","5","","","",1
3102,"4179527","5","","","",1
3102,"135694","5","","","",1
3102,"45768755","5","","","",1
3102,"201397","5","","","",1
3102,"4089968","5","","","",1
3102,"4125629","5","","","",1
3102,"4101619","5","","","",1
3102,"4208719","5","","","",1
3102,"74448","5","","","",1
3102,"4304360","5","","","",1
3102,"74250","5","","","",1
3102,"4302537","5","","","",1
3102,"201161","5","","","",1
3102,"4012416","5","","","",1
3102,"4100606","5","","","",1
3102,"4148887","5","","","",1
3102,"136917","5","","","",1
3102,"4138294","5","","","",1
3102,"4176890","5","","","",1
3102,"440696","5","","","",1
3102,"440142","5","","","",1
3102,"4218552","5","","","",1
3102,"376114","5","","","",1
3102,"320122","5","","","",1
3102,"4019827","5","","","",1
3102,"76472","5","","","",1
3102,"40486175","5","","","",1
3102,"134765","5","","","",1
3102,"192785","5","","","",1
3102,"437838","5","","","",1
3102,"4184754","5","","","",1
3102,"4090870","5","","","",1
3102,"194607","5","","","",1
3102,"433672","5","","","",1
3102,"4133044","5","","","",1
3102,"442111","5","","","",1
3102,"141405","5","","","",1
3102,"4015216","5","","","",1
3102,"197237","5","","","",1
3102,"434927","5","","","",1
3102,"4096479","5","","","",1
3102,"201625","5","","","",1
3102,"432282","5","","","",1
3102,"135303","5","","","",1
3102,"437891","5","","","",1
3102,"4065364","5","","","",1
3102,"435432","5","","","",1
3102,"376111","5","","","",1
3102,"4205509","5","","","",1
3102,"381028","5","","","",1
3102,"4225257","5","","","",1
3102,"198550","5","","","",1
3102,"201473","5","","","",1
3102,"197138","5","","","",1
3102,"45768965","5","","","",1
3102,"200154","5","","","",1
3102,"379811","5","","","",1
3102,"80141","5","","","",1
3102,"4032243","5","","","",1
3102,"4334403","5","","","",1
3102,"4311387","5","","","",1
3102,"4317968","5","","","",1
3102,"4025504","5","","","",1
3102,"22856","5","","","",1
3102,"4161682","5","","","",1
3102,"4207505","5","","","",1
3102,"377680","5","","","",1
3102,"4177862","5","","","",1
3102,"40490986","5","","","",1
3102,"4008102","5","","","",1
3102,"381275","5","","","",1
3102,"443401","5","","","",1
3102,"4099055","5","","","",1
3102,"4180290","5","","","",1
3102,"434354","5","","","",1
3102,"4309167","5","","","",1
3102,"134442","5","","","",1
3102,"314968","5","","","",1
3102,"437257","5","","","",1
3102,"4018490","5","","","",1
3102,"40481354","5","","","",1
3102,"43021821","5","","","",1
3102,"318186","5","","","",1
3102,"433330","5","","","",1
3102,"436231","5","","","",1
3102,"432787","5","","","",1
3102,"4012113","5","","","",1
3102,"26441","5","","","",1
3102,"438003","5","","","",1
3102,"76388","5","","","",1
3102,"373852","5","","","",1
3102,"4166723","5","","","",1
3102,"258449","5","","","",1
3102,"439125","5","","","",1
3102,"252949","5","","","",1
3102,"74726","5","","","",1
3102,"79115","5","","","",1
3102,"433746","5","","","",1
3102,"4066387","5","","","",1
3102,"193262","5","","","",1
3102,"4138617","5","","","",1
3102,"4266367","5","","","",1
3102,"438945","5","","","",1
3102,"373425","5","","","",1
3102,"4203927","5","","","",1
3102,"81989","5","","","",1
3102,"4191479","5","","","",1
3102,"4081043","5","","","",1
3102,"439907","5","","","",1
3102,"4102341","5","","","",1
3102,"4145805","5","","","",1
3102,"81169","5","","","",1
3102,"438123","5","","","",1
3102,"4112024","5","","","",1
3102,"441267","5","","","",1
3102,"4308074","5","","","",1
3102,"442348","5","","","",1
3102,"72566","5","","","",1
3102,"194680","5","","","",1
3102,"4177483","5","","","",1
3102,"75709","5","","","",1
3102,"4112334","5","","","",1
3102,"435753","5","","","",1
3102,"4109067","5","","","",1
3102,"4140686","5","","","",1
3102,"4057070","5","","","",1
3102,"4178395","5","","","",1
3102,"4313767","5","","","",1
3102,"4143622","5","","","",1
3102,"140609","5","","","",1
3102,"4018956","5","","","",1
3102,"4099740","5","","","",1
3102,"432860","5","","","",1
3102,"196821","5","","","",1
3102,"4111409","5","","","",1
3102,"4025937","5","","","",1
3102,"439045","5","","","",1
3102,"260245","5","","","",1
3102,"434590","5","","","",1
3102,"374938","5","","","",1
3102,"81623","5","","","",1
3102,"193795","5","","","",1
3102,"40480002","5","","","",1
3102,"381557","5","","","",1
3102,"437217","5","","","",1
3102,"258684","5","","","",1
3102,"436480","5","","","",1
3102,"444457","5","","","",1
3102,"4184423","5","","","",1
3102,"4300203","5","","","",1
3102,"194200","5","","","",1
3102,"4176800","5","","","",1
3102,"4057179","5","","","",1
3102,"4302654","5","","","",1
3102,"4035422","5","","","",1
3102,"4225324","5","","","",1
3102,"382014","5","","","",1
3102,"4016131","5","","","",1
3102,"436148","5","","","",1
3102,"4151524","5","","","",1
3102,"4314280","5","","","",1
3102,"434872","5","","","",1
3102,"4041007","5","","","",1
3102,"438739","5","","","",1
3102,"4048710","5","","","",1
3102,"4266805","5","","","",1
3102,"436043","5","","","",1
3102,"435506","5","","","",1
3102,"4168152","5","","","",1
3102,"4239720","5","","","",1
3102,"30061","5","","","",1
3102,"4240902","5","","","",1
3102,"73614","5","","","",1
3102,"40491439","5","","","",1
3102,"380731","5","","","",1
3102,"46271795","5","","","",1
3102,"444413","5","","","",1
3102,"4339092","5","","","",1
3102,"438368","5","","","",1
3102,"4188581","5","","","",1
3102,"435993","5","","","",1
3102,"4231816","5","","","",1
3102,"43021857","5","","","",1
3102,"193863","5","","","",1
3102,"77405","5","","","",1
3102,"4209887","5","","","",1
3102,"375404","5","","","",1
3102,"438067","5","","","",1
3102,"253954","5","","","",1
3102,"4299558","5","","","",1
3102,"42872876","5","","","",1
3102,"196620","5","","","",1
3102,"4078925","5","","","",1
3102,"4332304","5","","","",1
3102,"201627","5","","","",1
3102,"4134181","5","","","",1
3102,"4289914","5","","","",1
3102,"4043378","5","","","",1
3102,"4151986","5","","","",1
3102,"4173971","5","","","",1
3102,"436675","5","","","",1
3102,"443397","5","","","",1
3102,"29783","5","","","",1
3102,"432451","5","","","",1
3102,"376131","5","","","",1
3102,"30515","5","","","",1
3102,"197645","5","","","",1
3102,"40479573","5","","","",1
3102,"28115","5","","","",1
3102,"443719","5","","","",1
3102,"4168553","5","","","",1
3102,"376419","5","","","",1
3102,"4190765","5","","","",1
3102,"374931","5","","","",1
3102,"433531","5","","","",1
3102,"435378","5","","","",1
3102,"76154","5","","","",1
3102,"45770895","5","","","",1
3102,"4012561","5","","","",1
3102,"45770917","5","","","",1
3102,"4312802","5","","","",1
3102,"198465","5","","","",1
3102,"4031465","5","","","",1
3102,"136937","5","","","",1
3102,"4260364","5","","","",1
3102,"377802","5","","","",1
3102,"4217892","5","","","",1
3102,"133803","5","","","",1
3102,"4175353","5","","","",1
3102,"374623","5","","","",1
3102,"4162997","5","","","",1
3102,"200483","5","","","",1
3102,"194707","5","","","",1
3102,"4161410","5","","","",1
3102,"318522","5","","","",1
3102,"4174520","5","","","",1
3102,"375538","5","","","",1
3102,"377291","5","","","",1
3102,"4239721","5","","","",1
3102,"378734","5","","","",1
3102,"4103166","5","","","",1
3102,"80854","5","","","",1
3102,"132414","5","","","",1
3102,"43020581","5","","","",1
3102,"4145808","5","","","",1
3102,"437127","5","","","",1
3102,"4134162","5","","","",1
3102,"4158909","5","","","",1
3102,"441154","5","","","",1
3102,"380406","5","","","",1
3102,"4017107","5","","","",1
3102,"4000983","5","","","",1
3102,"81424","5","","","",1
3102,"4178874","5","","","",1
3102,"200675","5","","","",1
3102,"74777","5","","","",1
3102,"378742","5","","","",1
3102,"4233724","5","","","",1
3102,"440237","5","","","",1
3102,"4231770","5","","","",1
3102,"435553","5","","","",1
3102,"4155468","5","","","",1
3102,"373194","5","","","",1
3102,"4104865","5","","","",1
3102,"194152","5","","","",1
3102,"40490984","5","","","",1
3102,"4012588","5","","","",1
3102,"198017","5","","","",1
3102,"196951","5","","","",1
3102,"439797","5","","","",1
3102,"192836","5","","","",1
3102,"198978","5","","","",1
3102,"4239004","5","","","",1
3102,"438905","5","","","",1
3102,"197484","5","","","",1
3102,"4114314","5","","","",1
3102,"4188331","5","","","",1
3102,"376402","5","","","",1
3102,"132862","5","","","",1
3102,"378726","5","","","",1
3102,"73336","5","","","",1
3102,"192965","5","","","",1
3102,"380725","5","","","",1
3102,"374649","5","","","",1
3102,"4041283","5","","","",1
3102,"4181333","5","","","",1
3102,"197656","5","","","",1
3102,"40493021","5","","","",1
3102,"437469","5","","","",1
3102,"4313828","5","","","",1
3102,"4094855","5","","","",1
3102,"4320831","5","","","",1
3102,"441407","5","","","",1
3102,"4145719","5","","","",1
3102,"439788","5","","","",1
3102,"4116347","5","","","",1
3102,"432660","5","","","",1
3102,"435171","5","","","",1
3102,"194985","5","","","",1
3102,"194593","5","","","",1
3102,"375557","5","","","",1
3102,"442122","5","","","",1
3102,"4109410","5","","","",1
3102,"437123","5","","","",1
3102,"45757650","5","","","",1
3102,"4200326","5","","","",1
3102,"4001171","5","","","",1
3102,"77180","5","","","",1
3102,"4317972","5","","","",1
3102,"4214530","5","","","",1
3102,"4180793","5","","","",1
3102,"4316217","5","","","",1
3102,"4094008","5","","","",1
3102,"4247726","5","","","",1
3102,"4079888","5","","","",1
3102,"4171102","5","","","",1
3102,"321590","5","","","",1
3102,"45772065","5","","","",1
3102,"194407","5","","","",1
3102,"313005","5","","","",1
3102,"4299829","5","","","",1
3102,"4103504","5","","","",1
3102,"4168335","5","","","",1
3102,"40483537","5","","","",1
3102,"192438","5","","","",1
3102,"436855","5","","","",1
3102,"4262584","5","","","",1
3102,"4281114","5","","","",1
3102,"4220439","5","","","",1
3102,"4307552","5","","","",1
3102,"4344386","5","","","",1
3102,"4108832","5","","","",1
3102,"4237155","5","","","",1
3102,"198810","5","","","",1
3102,"44784541","5","","","",1
3102,"197609","5","","","",1
3102,"376793","5","","","",1
3102,"312931","5","","","",1
3102,"195195","5","","","",1
3102,"4148536","5","","","",1
3102,"437195","5","","","",1
3102,"440890","5","","","",1
3102,"436076","5","","","",1
3102,"438146","5","","","",1
3102,"443738","5","","","",1
3102,"4108235","5","","","",1
3102,"4010963","5","","","",1
3102,"436741","5","","","",1
3102,"4272177","5","","","",1
3102,"4318111","5","","","",1
3102,"72986","5","","","",1
3102,"4150180","5","","","",1
3102,"74768","5","","","",1
3102,"442182","5","","","",1
3102,"4170862","5","","","",1
3102,"438837","5","","","",1
3102,"261883","5","","","",1
3102,"4232302","5","","","",1
3102,"439191","5","","","",1
3102,"132943","5","","","",1
3102,"4195572","5","","","",1
3102,"77961","5","","","",1
3102,"4159647","5","","","",1
3102,"4150043","5","","","",1
3102,"439410","5","","","",1
3102,"372272","5","","","",1
3102,"4116451","5","","","",1
3102,"73290","5","","","",1
3102,"140064","5","","","",1
3102,"4031756","5","","","",1
3102,"438990","5","","","",1
3102,"40484640","5","","","",1
3102,"435097","5","","","",1
3102,"374367","5","","","",1
3102,"4049520","5","","","",1
3102,"136572","5","","","",1
3102,"440350","5","","","",1
3102,"4341084","5","","","",1
3102,"4170742","5","","","",1
3102,"4166859","5","","","",1
3102,"442553","5","","","",1
3102,"44784603","5","","","",1
3102,"193552","5","","","",1
3102,"4096343","5","","","",1
3102,"444084","5","","","",1
3102,"4196960","5","","","",1
