"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path"
4411,260,"ICD9","CM",275.02,"Hemochromatosis due to repeated red blood cell transfusions",0,1,338,"Condition",44827631,0,"1.226.260"
4412,260,"ICD9","CM",275.03,"Other hemochromatosis",0,1,413,"Condition",44820692,0,"1.226.260"
4413,260,"ICD9","CM",275.09,"Other disorders of iron metabolism",0,1,315,"Condition",44827632,0,"1.226.260"
4414,260,"ICD9","CM",275.1,"Disorders of copper metabolism",0,1,215,"Condition",44828806,0,"1.226.260"
4415,260,"ICD9","CM",275.2,"Disorders of magnesium metabolism",0,1,7985,"Condition",44825273,0,"1.226.260"
4416,260,"ICD9","CM",275.3,"Disorders of phosphorus metabolism",0,1,4689,"Condition",44834566,0,"1.226.260"
4417,260,"ICD9","CM",275.4,"Disorders of calcium metabolism",0,1,173,"Condition",44820693,0,"1.226.260"
4418,260,"ICD9","CM",275.40,"Unspecified disorder of calcium metabolism",0,1,770,"Condition",44836933,0,"1.226.260"
4419,260,"ICD9","CM",275.41,"Hypocalcemia",0,1,7105,"Condition",44828807,0,"1.226.260"
4420,260,"ICD9","CM",275.42,"Hypercalcemia",0,1,4452,"Condition",44833383,0,"1.226.260"
4421,260,"ICD9","CM",275.49,"Other disorders of calcium metabolism",0,1,1032,"Condition",44835761,0,"1.226.260"
4422,260,"ICD9","CM",275.5,"Hungry bone syndrome",0,1,52,"Condition",44833384,0,"1.226.260"
4423,260,"ICD9","CM",275.8,"Other specified disorders of mineral metabolism",0,1,77,"Condition",44832203,0,"1.226.260"
4424,260,"ICD9","CM",275.9,"Unspecified disorder of mineral metabolism",0,1,114,"Condition",44824088,0,"1.226.260"
4425,261,"ICD9","CM",276,"Disorders of fluid, electrolyte, and acid-base balance",0,1,499,"Condition",44827633,0,"1.226.261"
4426,261,"ICD9","CM",276.0,"Hyperosmolality and/or hypernatremia",0,1,3896,"Condition",44824089,0,"1.226.261"
4427,261,"ICD9","CM",276.1,"Hyposmolality and/or hyponatremia",0,1,15598,"Condition",44822952,0,"1.226.261"
4428,261,"ICD9","CM",276.2,"Acidosis",0,1,15850,"Condition",44828808,0,"1.226.261"
4429,261,"ICD9","CM",276.3,"Alkalosis",0,1,2886,"Condition",44832204,0,"1.226.261"
4430,261,"ICD9","CM",276.4,"Mixed acid-base balance disorder",0,1,1219,"Condition",44826473,0,"1.226.261"
4431,261,"ICD9","CM",276.5,"Volume depletion",0,1,1176,"Condition",44835762,0,"1.226.261"
4432,261,"ICD9","CM",276.50,"Volume depletion, unspecified",0,1,8523,"Condition",44819519,0,"1.226.261"
4433,261,"ICD9","CM",276.51,"Dehydration",0,1,34955,"Condition",44828809,0,"1.226.261"
4434,261,"ICD9","CM",276.52,"Hypovolemia",0,1,9562,"Condition",44821798,0,"1.226.261"
4435,261,"ICD9","CM",276.6,"Fluid overload",0,1,4061,"Condition",44835763,0,"1.226.261"
4436,261,"ICD9","CM",276.61,"Transfusion associated circulatory overload",0,1,115,"Condition",44826474,0,"1.226.261"
4437,261,"ICD9","CM",276.69,"Other fluid overload",0,1,8309,"Condition",44829898,0,"1.226.261"
4438,261,"ICD9","CM",276.7,"Hyperpotassemia",0,1,14567,"Condition",44831057,0,"1.226.261"
4439,261,"ICD9","CM",276.8,"Hypopotassemia",0,1,34659,"Condition",44834567,0,"1.226.261"
4440,261,"ICD9","CM",276.9,"Electrolyte and fluid disorders not elsewhere classified",0,1,9443,"Condition",44832205,0,"1.226.261"
4441,262,"ICD9","CM",277,"Other and unspecified disorders of metabolism",0,1,1334,"Condition",44829899,0,"1.226.262"
4442,262,"ICD9","CM",277.0,"Cystic fibrosis",0,1,268,"Condition",44826475,0,"1.226.262"
4443,262,"ICD9","CM",277.00,"Cystic fibrosis without mention of meconium ileus",0,1,669,"Condition",44821799,0,"1.226.262"
4444,262,"ICD9","CM",277.01,"Cystic fibrosis with meconium ileus",0,1,101,"Condition",44836934,0,"1.226.262"
4445,262,"ICD9","CM",277.02,"Cystic fibrosis with pulmonary manifestations",0,1,594,"Condition",44819520,0,"1.226.262"
4446,262,"ICD9","CM",277.03,"Cystic fibrosis with gastrointestinal manifestations",0,1,450,"Condition",44824090,0,"1.226.262"
4447,262,"ICD9","CM",277.09,"Cystic fibrosis with other manifestations",0,1,437,"Condition",44819521,0,"1.226.262"
4448,262,"ICD9","CM",277.1,"Disorders of porphyrin metabolism",0,1,205,"Condition",44820694,0,"1.226.262"
4449,262,"ICD9","CM",277.2,"Other disorders of purine and pyrimidine metabolism",0,1,163,"Condition",44833385,0,"1.226.262"
4450,262,"ICD9","CM",277.3,"Amyloidosis",0,1,138,"Condition",44820695,0,"1.226.262"
4451,262,"ICD9","CM",277.30,"Amyloidosis, unspecified",0,1,439,"Condition",44824091,0,"1.226.262"
4452,262,"ICD9","CM",277.31,"Familial Mediterranean fever",0,1,62,"Condition",44819522,0,"1.226.262"
4453,262,"ICD9","CM",277.39,"Other amyloidosis",0,1,285,"Condition",44820696,0,"1.226.262"
4454,262,"ICD9","CM",277.4,"Disorders of bilirubin excretion",0,1,722,"Condition",44828810,0,"1.226.262"
4455,262,"ICD9","CM",277.5,"Mucopolysaccharidosis",0,1,37,"Condition",44828811,0,"1.226.262"
4456,262,"ICD9","CM",277.6,"Other deficiencies of circulating enzymes",0,1,126,"Condition",44819523,0,"1.226.262"
4457,262,"ICD9","CM",277.7,"Dysmetabolic syndrome X",0,1,4138,"Condition",44836935,0,"1.226.262"
4458,262,"ICD9","CM",277.8,"Other specified disorders of metabolism",0,1,11,"Condition",44829900,0,"1.226.262"
4459,262,"ICD9","CM",277.81,"Primary carnitine deficiency",0,1,46,"Condition",44826476,0,"1.226.262"
4460,262,"ICD9","CM",277.82,"Carnitine deficiency due to inborn errors of metabolism",0,1,3,"Condition",44829901,0,"1.226.262"
4461,262,"ICD9","CM",277.83,"Iatrogenic carnitine deficiency",0,1,2,"Condition",44829902,0,"1.226.262"
4462,262,"ICD9","CM",277.84,"Other secondary carnitine deficiency",0,1,7,"Condition",44826477,0,"1.226.262"
4463,262,"ICD9","CM",277.85,"Disorders of fatty acid oxidation",0,1,42,"Condition",44834568,0,"1.226.262"
4464,262,"ICD9","CM",277.86,"Peroxisomal disorders",0,1,24,"Condition",44831058,0,"1.226.262"
4465,262,"ICD9","CM",277.87,"Disorders of mitochondrial metabolism",0,1,78,"Condition",44825274,0,"1.226.262"
4466,262,"ICD9","CM",277.88,"Tumor lysis syndrome",0,1,240,"Condition",44833386,0,"1.226.262"
4467,262,"ICD9","CM",277.89,"Other specified disorders of metabolism",0,1,484,"Condition",44826478,0,"1.226.262"
4468,262,"ICD9","CM",277.9,"Unspecified disorder of metabolism",0,1,557,"Condition",44827634,0,"1.226.262"
4469,263,"ICD9","CM",278,"Overweight, obesity and other hyperalimentation",0,1,4230,"Condition",44824092,0,"1.226.263"
4470,263,"ICD9","CM",278.0,"Overweight and obesity",0,1,571,"Condition",44834569,0,"1.226.263"
4471,263,"ICD9","CM",278.00,"Obesity, unspecified",0,1,49780,"Condition",44833387,0,"1.226.263"
4472,263,"ICD9","CM",278.01,"Morbid obesity",0,1,27326,"Condition",44831059,0,"1.226.263"
4473,263,"ICD9","CM",278.02,"Overweight",0,1,9071,"Observation",44821800,0,"1.226.263"
4474,263,"ICD9","CM",278.03,"Obesity hypoventilation syndrome",0,1,697,"Condition",44822953,0,"1.226.263"
4475,263,"ICD9","CM",278.1,"Localized adiposity",0,1,1964,"Condition",44824093,0,"1.226.263"
4476,263,"ICD9","CM",278.2,"Hypervitaminosis A",0,1,39,"Condition",44829903,0,"1.226.263"
4477,263,"ICD9","CM",278.3,"Hypercarotinemia",0,1,24,"Condition",44827635,0,"1.226.263"
4478,263,"ICD9","CM",278.4,"Hypervitaminosis D",0,1,139,"Condition",44819524,0,"1.226.263"
4479,263,"ICD9","CM",278.8,"Other hyperalimentation",0,1,218,"Condition",44819525,0,"1.226.263"
4480,264,"ICD9","CM",279,"Disorders involving the immune mechanism",0,1,262,"Condition",44822954,0,"1.226.264"
4481,264,"ICD9","CM",279.0,"Deficiency of humoral immunity",0,1,60,"Condition",44826479,0,"1.226.264"
4482,264,"ICD9","CM",279.00,"Hypogammaglobulinemia, unspecified",0,1,1059,"Condition",44819526,0,"1.226.264"
4483,264,"ICD9","CM",279.01,"Selective IgA immunodeficiency",0,1,156,"Condition",44836936,0,"1.226.264"
4484,264,"ICD9","CM",279.02,"Selective IgM immunodeficiency",0,1,35,"Condition",44832206,0,"1.226.264"
4485,264,"ICD9","CM",279.03,"Other selective immunoglobulin deficiencies",0,1,212,"Condition",44833388,0,"1.226.264"
4486,264,"ICD9","CM",279.04,"Congenital hypogammaglobulinemia",0,1,18,"Condition",44836937,0,"1.226.264"
4487,264,"ICD9","CM",279.05,"Immunodeficiency with increased IgM",0,1,8,"Condition",44828812,0,"1.226.264"
4488,264,"ICD9","CM",279.06,"Common variable immunodeficiency",0,1,402,"Condition",44836938,0,"1.226.264"
4489,264,"ICD9","CM",279.09,"Other deficiency of humoral immunity",0,1,21,"Condition",44826480,0,"1.226.264"
4490,264,"ICD9","CM",279.1,"Deficiency of cell-mediated immunity",0,1,10,"Condition",44828813,0,"1.226.264"
4491,264,"ICD9","CM",279.10,"Immunodeficiency with predominant T-cell defect, unspecified",0,1,25,"Condition",44822955,0,"1.226.264"
4492,264,"ICD9","CM",279.11,"Digeorge's syndrome",0,1,72,"Condition",44834570,0,"1.226.264"
4493,264,"ICD9","CM",279.12,"Wiskott-aldrich syndrome",0,1,5,"Condition",44833389,0,"1.226.264"
4494,264,"ICD9","CM",279.13,"Nezelof's syndrome",0,1,1,"Condition",44821801,0,"1.226.264"
4495,264,"ICD9","CM",279.19,"Other deficiency of cell-mediated immunity",0,1,29,"Condition",44832207,0,"1.226.264"
4496,264,"ICD9","CM",279.2,"Combined immunity deficiency",0,1,106,"Condition",44835764,0,"1.226.264"
4497,264,"ICD9","CM",279.3,"Unspecified immunity deficiency",0,1,12572,"Condition",44821802,0,"1.226.264"
4498,264,"ICD9","CM",279.4,"Autoimmune disease, not elsewhere classified",0,1,115,"Condition",44834571,0,"1.226.264"
4499,264,"ICD9","CM",279.41,"Autoimmune lymphoproliferative syndrome",0,1,51,"Condition",44829904,0,"1.226.264"
4500,264,"ICD9","CM",279.49,"Autoimmune disease, not elsewhere classified",0,1,318,"Condition",44836939,0,"1.226.264"
4501,264,"ICD9","CM",279.5,"Graft-versus-host disease",0,1,11,"Condition",44829905,0,"1.226.264"
4502,264,"ICD9","CM",279.50,"Graft-versus-host disease, unspecified",0,1,536,"Condition",44828814,0,"1.226.264"
4503,264,"ICD9","CM",279.51,"Acute graft-versus-host disease",0,1,481,"Condition",44829906,0,"1.226.264"
4504,264,"ICD9","CM",279.52,"Chronic graft-versus-host disease",0,1,700,"Condition",44832208,0,"1.226.264"
4505,264,"ICD9","CM",279.53,"Acute on chronic graft-versus-host disease",0,1,180,"Condition",44825275,0,"1.226.264"
4506,264,"ICD9","CM",279.8,"Other specified disorders involving the immune mechanism",0,1,453,"Condition",44828815,0,"1.226.264"
4507,264,"ICD9","CM",279.9,"Unspecified disorder of immune mechanism",0,1,528,"Condition",44831060,0,"1.226.264"
4508,266,"ICD9","CM",280,"Iron deficiency anemias",0,1,410,"Condition",44821803,0,"1.265.266"
4509,266,"ICD9","CM",280.0,"Iron deficiency anemia secondary to blood loss (chronic)",0,1,5786,"Condition",44836940,0,"1.265.266"
4510,266,"ICD9","CM",280.1,"Iron deficiency anemia secondary to inadequate dietary iron intake",0,1,626,"Condition",44827636,0,"1.265.266"
4511,266,"ICD9","CM",280.8,"Other specified iron deficiency anemias",0,1,805,"Condition",44824094,0,"1.265.266"
4512,266,"ICD9","CM",280.9,"Iron deficiency anemia, unspecified",0,1,15218,"Condition",44828816,0,"1.265.266"
4513,267,"ICD9","CM",281,"Other deficiency anemias",0,1,1090,"Condition",44831061,0,"1.265.267"
4514,267,"ICD9","CM",281.0,"Pernicious anemia",0,1,1372,"Condition",44819527,0,"1.265.267"
4515,267,"ICD9","CM",281.1,"Other vitamin B12 deficiency anemia",0,1,3017,"Condition",44833390,0,"1.265.267"
4516,267,"ICD9","CM",281.2,"Folate-deficiency anemia",0,1,174,"Condition",44831062,0,"1.265.267"
4517,267,"ICD9","CM",281.3,"Other specified megaloblastic anemias not elsewhere classified",0,1,66,"Condition",44829907,0,"1.265.267"
4518,267,"ICD9","CM",281.4,"Protein-deficiency anemia",0,1,14,"Condition",44835765,0,"1.265.267"
4519,267,"ICD9","CM",281.8,"Anemia associated with other specified nutritional deficiency",0,1,192,"Condition",44831063,0,"1.265.267"
4520,267,"ICD9","CM",281.9,"Unspecified deficiency anemia",0,1,1498,"Condition",44824095,0,"1.265.267"
4521,268,"ICD9","CM",282,"Hereditary hemolytic anemias",0,1,71,"Condition",44836941,0,"1.265.268"
4522,268,"ICD9","CM",282.0,"Hereditary spherocytosis",0,1,165,"Condition",44832209,0,"1.265.268"
4523,268,"ICD9","CM",282.1,"Hereditary elliptocytosis",0,1,57,"Condition",44820697,0,"1.265.268"
4524,268,"ICD9","CM",282.2,"Anemias due to disorders of glutathione metabolism",0,1,76,"Condition",44827637,0,"1.265.268"
4525,268,"ICD9","CM",282.3,"Other hemolytic anemias due to enzyme deficiency",0,1,71,"Condition",44821804,0,"1.265.268"
4526,268,"ICD9","CM",282.4,"Thalassemias",0,1,24,"Condition",44822956,0,"1.265.268"
4527,268,"ICD9","CM",282.40,"Thalassemia, unspecified",0,1,103,"Condition",44834572,0,"1.265.268"
4528,268,"ICD9","CM",282.41,"Sickle-cell thalassemia without crisis",0,1,206,"Condition",44829908,0,"1.265.268"
4529,268,"ICD9","CM",282.42,"Sickle-cell thalassemia with crisis",0,1,117,"Condition",44824096,0,"1.265.268"
4530,268,"ICD9","CM",282.43,"Alpha thalassemia",0,1,32,"Condition",44828817,0,"1.265.268"
4531,268,"ICD9","CM",282.44,"Beta thalassemia",0,1,81,"Condition",44829909,0,"1.265.268"
4532,268,"ICD9","CM",282.45,"Delta-beta thalassemia",0,1,1,"Condition",44822957,0,"1.265.268"
4533,268,"ICD9","CM",282.46,"Thalassemia minor",0,1,107,"Condition",44831064,0,"1.265.268"
4534,268,"ICD9","CM",282.47,"Hemoglobin E-beta thalassemia",0,1,9,"Condition",44819528,0,"1.265.268"
4535,268,"ICD9","CM",282.49,"Other thalassemia",0,1,303,"Condition",44820698,0,"1.265.268"
4536,268,"ICD9","CM",282.5,"Sickle-cell trait",0,1,822,"Condition",44828818,0,"1.265.268"
4537,268,"ICD9","CM",282.6,"Sickle-cell disease",0,1,192,"Condition",44820699,0,"1.265.268"
4538,268,"ICD9","CM",282.60,"Sickle-cell disease, unspecified",0,1,623,"Condition",44831065,0,"1.265.268"
4539,268,"ICD9","CM",282.61,"Hb-SS disease without crisis",0,1,507,"Condition",44827638,0,"1.265.268"
4540,268,"ICD9","CM",282.62,"Hb-SS disease with crisis",0,1,431,"Condition",44825276,0,"1.265.268"
4541,268,"ICD9","CM",282.63,"Sickle-cell/Hb-C disease without crisis",0,1,239,"Condition",44835766,0,"1.265.268"
4542,268,"ICD9","CM",282.64,"Sickle-cell/Hb-C disease with crisis",0,1,131,"Condition",44819529,0,"1.265.268"
4543,268,"ICD9","CM",282.68,"Other sickle-cell disease without crisis",0,1,158,"Condition",44836942,0,"1.265.268"
4544,268,"ICD9","CM",282.69,"Other sickle-cell disease with crisis",0,1,233,"Condition",44825277,0,"1.265.268"
4545,268,"ICD9","CM",282.7,"Other hemoglobinopathies",0,1,264,"Condition",44831066,0,"1.265.268"
4546,268,"ICD9","CM",282.8,"Other specified hereditary hemolytic anemias",0,1,27,"Condition",44828819,0,"1.265.268"
4547,268,"ICD9","CM",282.9,"Hereditary hemolytic anemia, unspecified",0,1,7595,"Condition",44824097,0,"1.265.268"
4548,269,"ICD9","CM",283,"Acquired hemolytic anemias",0,1,272,"Condition",44825278,0,"1.265.269"
4549,269,"ICD9","CM",283.0,"Autoimmune hemolytic anemias",0,1,337,"Condition",44833391,0,"1.265.269"
4550,269,"ICD9","CM",283.1,"Non-autoimmune hemolytic anemias",0,1,22,"Condition",44824098,0,"1.265.269"
4551,269,"ICD9","CM",283.10,"Non-autoimmune hemolytic anemia, unspecified",0,1,139,"Condition",44834573,0,"1.265.269"
4552,269,"ICD9","CM",283.11,"Hemolytic-uremic syndrome",0,1,127,"Condition",44833392,0,"1.265.269"
4553,269,"ICD9","CM",283.19,"Other non-autoimmune hemolytic anemias",0,1,166,"Condition",44835767,0,"1.265.269"
4554,269,"ICD9","CM",283.2,"Hemoglobinuria due to hemolysis from external causes",0,1,162,"Condition",44822958,0,"1.265.269"
4555,269,"ICD9","CM",283.9,"Acquired hemolytic anemia, unspecified",0,1,453,"Condition",44833393,0,"1.265.269"
4556,270,"ICD9","CM",284,"Aplastic anemia and other bone marrow failure syndromes",0,1,29,"Condition",44826481,0,"1.265.270"
4557,270,"ICD9","CM",284.0,"Constitutional aplastic anemia",0,1,51,"Condition",44831067,0,"1.265.270"
4558,270,"ICD9","CM",284.01,"Constitutional red blood cell aplasia",0,1,91,"Condition",44829910,0,"1.265.270"
4559,270,"ICD9","CM",284.09,"Other constitutional aplastic anemia",0,1,59,"Condition",44826482,0,"1.265.270"
4560,270,"ICD9","CM",284.1,"Pancytopenia",0,1,2817,"Condition",44832210,0,"1.265.270"
4561,270,"ICD9","CM",284.11,"Antineoplastic chemotherapy induced pancytopenia",0,1,1788,"Condition",44832211,0,"1.265.270"
4562,270,"ICD9","CM",284.12,"Other drug-induced pancytopenia",0,1,164,"Condition",44821805,0,"1.265.270"
4563,270,"ICD9","CM",284.19,"Other pancytopenia",0,1,2817,"Condition",44821806,0,"1.265.270"
4564,270,"ICD9","CM",284.2,"Myelophthisis",0,1,33,"Condition",44832212,0,"1.265.270"
4565,270,"ICD9","CM",284.8,"Other specified aplastic anemias",0,1,929,"Condition",44825279,0,"1.265.270"
4566,270,"ICD9","CM",284.81,"Red cell aplasia (acquired)(adult)(with thymoma)",0,1,60,"Condition",44832213,0,"1.265.270"
4567,270,"ICD9","CM",284.89,"Other specified aplastic anemias",0,1,951,"Condition",44836943,0,"1.265.270"
4568,270,"ICD9","CM",284.9,"Aplastic anemia, unspecified",0,1,665,"Condition",44835768,0,"1.265.270"
4569,271,"ICD9","CM",285,"Other and unspecified anemias",0,1,153,"Condition",44832214,0,"1.265.271"
4570,271,"ICD9","CM",285.0,"Sideroblastic anemia",0,1,177,"Condition",44836944,0,"1.265.271"
4571,271,"ICD9","CM",285.1,"Acute posthemorrhagic anemia",0,1,28136,"Condition",44825280,0,"1.265.271"
4572,271,"ICD9","CM",285.2,"Anemia of chronic disease",0,1,48,"Condition",44836945,0,"1.265.271"
4573,271,"ICD9","CM",285.21,"Anemia in chronic kidney disease",0,1,4531,"Condition",44831068,0,"1.265.271"
4574,271,"ICD9","CM",285.22,"Anemia in neoplastic disease",0,1,6462,"Condition",44825281,0,"1.265.271"
4575,271,"ICD9","CM",285.29,"Anemia of other chronic disease",0,1,5414,"Condition",44835769,0,"1.265.271"
4576,271,"ICD9","CM",285.3,"Antineoplastic chemotherapy induced anemia",0,1,2578,"Condition",44833394,0,"1.265.271"
4577,271,"ICD9","CM",285.8,"Other specified anemias",0,1,2801,"Condition",44828820,0,"1.265.271"
4578,271,"ICD9","CM",285.9,"Anemia, unspecified",0,1,49278,"Condition",44825282,0,"1.265.271"
4579,272,"ICD9","CM",286,"Coagulation defects",0,1,1409,"Condition",44836946,0,"1.265.272"
4580,272,"ICD9","CM",286.0,"Congenital factor VIII disorder",0,1,390,"Condition",44822959,0,"1.265.272"
4581,272,"ICD9","CM",286.1,"Congenital factor IX disorder",0,1,96,"Condition",44834574,0,"1.265.272"
4582,272,"ICD9","CM",286.2,"Congenital factor XI deficiency",0,1,87,"Condition",44821807,0,"1.265.272"
4583,272,"ICD9","CM",286.3,"Congenital deficiency of other clotting factors",0,1,637,"Condition",44836947,0,"1.265.272"
4584,272,"ICD9","CM",286.4,"Von Willebrand's disease",0,1,430,"Condition",44822960,0,"1.265.272"
4585,272,"ICD9","CM",286.5,"Hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors",0,1,1009,"Condition",44832215,0,"1.265.272"
4586,272,"ICD9","CM",286.52,"Acquired hemophilia",0,1,24,"Condition",44820700,0,"1.265.272"
4587,272,"ICD9","CM",286.53,"Antiphospholipid antibody with hemorrhagic disorder",0,1,65,"Condition",44835770,0,"1.265.272"
4588,272,"ICD9","CM",286.59,"Other hemorrhagic disorder due to intrinsic circulating anticoagulants, antibodies, or inhibitors",0,1,234,"Condition",44831069,0,"1.265.272"
4589,272,"ICD9","CM",286.6,"Defibrination syndrome",0,1,848,"Condition",44820701,0,"1.265.272"
4590,272,"ICD9","CM",286.7,"Acquired coagulation factor deficiency",0,1,1575,"Condition",44824099,0,"1.265.272"
4591,272,"ICD9","CM",286.9,"Other and unspecified coagulation defects",0,1,16111,"Condition",44819530,0,"1.265.272"
4592,273,"ICD9","CM",287,"Purpura and other hemorrhagic conditions",0,1,115,"Condition",44834575,0,"1.265.273"
4593,273,"ICD9","CM",287.0,"Allergic purpura",0,1,259,"Condition",44824100,0,"1.265.273"
4594,273,"ICD9","CM",287.1,"Qualitative platelet defects",0,1,577,"Condition",44820702,0,"1.265.273"
4595,273,"ICD9","CM",287.2,"Other nonthrombocytopenic purpuras",0,1,891,"Condition",44825283,0,"1.265.273"
4596,273,"ICD9","CM",287.3,"Primary thrombocytopenia",0,1,171,"Condition",44826483,0,"1.265.273"
4597,273,"ICD9","CM",287.30,"Primary thrombocytopenia,unspecified",0,1,946,"Condition",44824101,0,"1.265.273"
4598,273,"ICD9","CM",287.31,"Immune thrombocytopenic purpura",0,1,1140,"Condition",44834576,0,"1.265.273"
4599,273,"ICD9","CM",287.32,"Evans' syndrome",0,1,48,"Condition",44826484,0,"1.265.273"
4600,273,"ICD9","CM",287.33,"Congenital and hereditary thrombocytopenic purpura",0,1,175,"Condition",44831070,0,"1.265.273"
4601,273,"ICD9","CM",287.39,"Other primary thrombocytopenia",0,1,131,"Condition",44819531,0,"1.265.273"
4602,273,"ICD9","CM",287.4,"Secondary thrombocytopenia",0,1,1893,"Condition",44831071,0,"1.265.273"
4603,273,"ICD9","CM",287.41,"Posttransfusion purpura",0,1,33,"Condition",44836948,0,"1.265.273"
4604,273,"ICD9","CM",287.49,"Other secondary thrombocytopenia",0,1,2627,"Condition",44820703,0,"1.265.273"
4605,273,"ICD9","CM",287.5,"Thrombocytopenia, unspecified",0,1,16170,"Condition",44825284,0,"1.265.273"
4606,273,"ICD9","CM",287.8,"Other specified hemorrhagic conditions",0,1,97,"Condition",44819532,0,"1.265.273"
4607,273,"ICD9","CM",287.9,"Unspecified hemorrhagic conditions",0,1,319,"Condition",44824102,0,"1.265.273"
4608,274,"ICD9","CM",288,"Diseases of white blood cells",0,1,554,"Condition",44832216,0,"1.265.274"
4609,274,"ICD9","CM",288.0,"Neutropenia",0,1,1140,"Condition",44833395,0,"1.265.274"
4610,274,"ICD9","CM",288.00,"Neutropenia, unspecified",0,1,4914,"Condition",44824103,0,"1.265.274"
4611,274,"ICD9","CM",288.01,"Congenital neutropenia",0,1,136,"Condition",44833396,0,"1.265.274"
4612,274,"ICD9","CM",288.02,"Cyclic neutropenia",0,1,59,"Condition",44822961,0,"1.265.274"
4613,274,"ICD9","CM",288.03,"Drug induced neutropenia",0,1,3189,"Condition",44827639,0,"1.265.274"
4614,274,"ICD9","CM",288.04,"Neutropenia due to infection",0,1,234,"Condition",44820704,0,"1.265.274"
4615,274,"ICD9","CM",288.09,"Other neutropenia",0,1,1135,"Condition",44826485,0,"1.265.274"
4616,274,"ICD9","CM",288.1,"Functional disorders of polymorphonuclear neutrophils",0,1,3300,"Condition",44819533,0,"1.265.274"
4617,274,"ICD9","CM",288.2,"Genetic anomalies of leukocytes",0,1,79,"Condition",44831072,0,"1.265.274"
4618,274,"ICD9","CM",288.3,"Eosinophilia",0,1,1672,"Condition",44828821,0,"1.265.274"
4619,274,"ICD9","CM",288.4,"Hemophagocytic syndromes",0,1,97,"Condition",44825285,0,"1.265.274"
4620,274,"ICD9","CM",288.5,"Decreased white blood cell count",0,1,34,"Condition",44836949,0,"1.265.274"
4621,274,"ICD9","CM",288.50,"Leukocytopenia, unspecified",0,1,3884,"Condition",44829911,0,"1.265.274"
4622,274,"ICD9","CM",288.51,"Lymphocytopenia",0,1,312,"Condition",44835771,0,"1.265.274"
4623,274,"ICD9","CM",288.59,"Other decreased white blood cell count",0,1,270,"Condition",44828822,0,"1.265.274"
4624,274,"ICD9","CM",288.6,"Elevated white blood cell count",0,1,198,"Condition",44836950,0,"1.265.274"
4625,274,"ICD9","CM",288.60,"Leukocytosis, unspecified",0,1,24270,"Condition",44822962,0,"1.265.274"
4626,274,"ICD9","CM",288.61,"Lymphocytosis (symptomatic)",0,1,293,"Condition",44822963,0,"1.265.274"
4627,274,"ICD9","CM",288.62,"Leukemoid reaction",0,1,42,"Condition",44834577,0,"1.265.274"
4628,274,"ICD9","CM",288.63,"Monocytosis (symptomatic)",0,1,42,"Condition",44829912,0,"1.265.274"
4629,274,"ICD9","CM",288.64,"Plasmacytosis",0,1,70,"Condition",44834578,0,"1.265.274"
4630,274,"ICD9","CM",288.65,"Basophilia",0,1,5,"Condition",44831073,0,"1.265.274"
4631,274,"ICD9","CM",288.66,"Bandemia",0,1,9,"Condition",44822964,0,"1.265.274"
4632,274,"ICD9","CM",288.69,"Other elevated white blood cell count",0,1,416,"Condition",44826486,0,"1.265.274"
4633,274,"ICD9","CM",288.8,"Other specified disease of white blood cells",0,1,5433,"Condition",44824104,0,"1.265.274"
4634,274,"ICD9","CM",288.9,"Unspecified disease of white blood cells",0,1,549,"Condition",44828823,0,"1.265.274"
4635,275,"ICD9","CM",289,"Other diseases of blood and blood-forming organs",0,1,226,"Condition",44822965,0,"1.265.275"
4636,275,"ICD9","CM",289.0,"Polycythemia, secondary",0,1,1309,"Condition",44822966,0,"1.265.275"
4637,275,"ICD9","CM",289.1,"Chronic lymphadenitis",0,1,178,"Condition",44831074,0,"1.265.275"
4638,275,"ICD9","CM",289.2,"Nonspecific mesenteric lymphadenitis",0,1,448,"Condition",44832217,0,"1.265.275"
4639,275,"ICD9","CM",289.3,"Lymphadenitis, unspecified, except mesenteric",0,1,1948,"Condition",44820705,0,"1.265.275"
4640,275,"ICD9","CM",289.4,"Hypersplenism",0,1,407,"Condition",44821808,0,"1.265.275"
4641,275,"ICD9","CM",289.5,"Other diseases of spleen",0,1,30,"Condition",44831075,0,"1.265.275"
4642,275,"ICD9","CM",289.50,"Disease of spleen, unspecified",0,1,459,"Condition",44827640,0,"1.265.275"
4643,275,"ICD9","CM",289.51,"Chronic congestive splenomegaly",0,1,123,"Condition",44836951,0,"1.265.275"
4644,275,"ICD9","CM",289.52,"Splenic sequestration",0,1,43,"Condition",44836952,0,"1.265.275"
4645,275,"ICD9","CM",289.53,"Neutropenic splenomegaly",0,1,13,"Condition",44829913,0,"1.265.275"
4646,275,"ICD9","CM",289.59,"Other diseases of spleen",0,1,1780,"Condition",44820706,0,"1.265.275"
4647,275,"ICD9","CM",289.6,"Familial polycythemia",0,1,115,"Condition",44821809,0,"1.265.275"
4648,275,"ICD9","CM",289.7,"Methemoglobinemia",0,1,57,"Condition",44831076,0,"1.265.275"
4649,275,"ICD9","CM",289.8,"Other specified diseases of blood and blood-forming organs",0,1,62,"Condition",44836953,0,"1.265.275"
4650,275,"ICD9","CM",289.81,"Primary hypercoagulable state",0,1,3242,"Condition",44832218,0,"1.265.275"
