"id","parent_id","type","subtype","code","name","is_group","is_selectable","est_count","domain_id","concept_id","has_attribute","path","synonyms"
3277444,0,"DRUG","BRAND",214981,"Acne Medication",0,1,"","",19048760,0,"",""
3277445,0,"DRUG","BRAND",214982,"Acne Treatment",0,1,"","",19048831,0,"",""
3277446,0,"DRUG","BRAND",214980,"Acne brand of benozyl peroxide",0,1,"","",19048759,0,"",""
3277447,0,"DRUG","BRAND",214983,"Acne-10",0,1,"","",19052503,0,"",""
3277448,0,"DRUG","BRAND",214984,"Acne-5",0,1,"","",19052505,0,"",""
3277449,0,"DRUG","BRAND",214986,"Acne-Clear",0,1,"","",19052507,0,"",""
3277450,0,"DRUG","BRAND",1043188,"AcneWorx",0,1,"","",40229087,0,"",""
3277451,0,"DRUG","BRAND",385755,"Acnecide",0,1,"","",19101354,0,"",""
3277452,0,"DRUG","BRAND",1087771,"Acneclir",0,1,"","",40233354,0,"",""
3277453,0,"DRUG","BRAND",1541250,"Acnefree BP",0,1,"","",45775930,0,"",""
3277454,0,"DRUG","BRAND",1541263,"Acnefree SA",0,1,"","",45775937,0,"",""
3277455,0,"DRUG","BRAND",385389,"Acnegel",0,1,"","",19101149,0,"",""
3277456,0,"DRUG","BRAND",226173,"Acnegel Forte",0,1,"","",19053811,0,"",""
3277457,0,"DRUG","BRAND",997961,"Acnevir",0,1,"","",40223204,0,"",""
3277458,0,"DRUG","BRAND",214987,"Acnigel",0,1,"","",19052509,0,"",""
3277459,0,"DRUG","BRAND",214988,"Acnomel",0,1,"","",19052531,0,"",""
3277460,0,"DRUG","BRAND",214989,"Acnotex",0,1,"","",19052533,0,"",""
3277461,0,"DRUG","BRAND",226419,"Acoflam",0,1,"","",19054178,0,"",""
3277462,0,"DRUG","BRAND",226421,"Acoflam Retard",0,1,"","",19054180,0,"",""
3277463,0,"DRUG","BRAND",226420,"Acoflam SR",0,1,"","",19054179,0,"",""
3277464,0,"DRUG","BRAND",1091597,"Acpuris Intensive Spot Treatment",0,1,"","",40235424,0,"",""
3277465,0,"DRUG","BRAND",214991,"Actacin",0,1,"","",19052535,0,"",""
3277466,0,"DRUG","BRAND",214992,"Actagen",0,1,"","",19048833,0,"",""
3277467,0,"DRUG","BRAND",214994,"Actamin",0,1,"","",19052539,0,"",""
3277468,0,"DRUG","BRAND",214995,"Actamine",0,1,"","",19048834,0,"",""
3277469,0,"DRUG","BRAND",214996,"Actedril",0,1,"","",19052572,0,"",""
3277470,0,"DRUG","BRAND",895761,"Actemra",0,1,"","",40169365,0,"",""
3277471,0,"DRUG","BRAND",1040019,"Acthar",0,1,"","",40229092,0,"",""
3277472,0,"DRUG","BRAND",91677,"Actibine",0,1,"","",19061528,0,"",""
3277473,0,"DRUG","BRAND",214998,"Acticin",0,1,"","",19052577,0,"",""
3277474,0,"DRUG","BRAND",1543946,"Acticlate",0,1,"","",45776796,0,"",""
3277475,0,"DRUG","BRAND",541741,"Acticon",0,1,"","",19071003,0,"",""
3277476,0,"DRUG","BRAND",214999,"Acticort 100",0,1,"","",19052579,0,"",""
3277477,0,"DRUG","BRAND",203887,"Actidil",0,1,"","",19027010,0,"",""
3277478,0,"DRUG","BRAND",1251406,"Actidose",0,1,"","",42707030,0,"",""
3277479,0,"DRUG","BRAND",16886,"Actifed",0,1,"","",19029676,0,"",""
3277480,0,"DRUG","BRAND",215002,"Actifed Allergy Day/Night",0,1,"","",19052605,0,"",""
3277481,0,"DRUG","BRAND",700603,"Actifed Cold & Allergy",0,1,"","",19009414,0,"",""
3277482,0,"DRUG","BRAND",215006,"Actifed with Codeine",0,1,"","",19052609,0,"",""
3277483,0,"DRUG","BRAND",227238,"Actinex",0,1,"","",19088454,0,"",""
3277484,0,"DRUG","BRAND",215008,"Actiq",0,1,"","",19052643,0,"",""
3277485,0,"DRUG","BRAND",231828,"Actisite",0,1,"","",19054916,0,"",""
3277486,0,"DRUG","BRAND",204210,"Activase",0,1,"","",19048550,0,"",""
3277487,0,"DRUG","BRAND",1248586,"ActiveOxy",0,1,"","",42706675,0,"",""
3277488,0,"DRUG","BRAND",602411,"Actoplus Met",0,1,"","",19122316,0,"",""
3277489,0,"DRUG","BRAND",261442,"Actos",0,1,"","",19099206,0,"",""
3277490,0,"DRUG","BRAND",215012,"Actron",0,1,"","",19052672,0,"",""
3277491,0,"DRUG","BRAND",540514,"Acuflex",0,1,"","",19070464,0,"",""
3277492,0,"DRUG","BRAND",152819,"Acular",0,1,"","",19023202,0,"",""
3277493,0,"DRUG","BRAND",154993,"Acupan",0,1,"","",19018223,0,"",""
3277494,0,"DRUG","BRAND",215014,"Acuprin 81",0,1,"","",19052674,0,"",""
3277495,0,"DRUG","BRAND",215015,"Acutrim 16 Hour",0,1,"","",19052676,0,"",""
3277496,0,"DRUG","BRAND",358281,"Acutrim II",0,1,"","",19037114,0,"",""
3277497,0,"DRUG","BRAND",215017,"Acutrim Late Day",0,1,"","",19052678,0,"",""
3277498,0,"DRUG","BRAND",858359,"Acuvail",0,1,"","",40163998,0,"",""
3277499,0,"DRUG","BRAND",215018,"Acys-5",0,1,"","",19052680,0,"",""
3277500,0,"DRUG","BRAND",605173,"Aczone",0,1,"","",19083531,0,"",""
3277501,0,"DRUG","BRAND",605718,"Adacel",0,1,"","",19083910,0,"",""
3277502,0,"DRUG","BRAND",215019,"Adagen",0,1,"","",19052712,0,"",""
3277503,0,"DRUG","BRAND",151131,"Adalat",0,1,"","",19020153,0,"",""
3277504,0,"DRUG","BRAND",226176,"Adalat AR",0,1,"","",19053812,0,"",""
3277505,0,"DRUG","BRAND",151133,"Adalat LA",0,1,"","",19012942,0,"",""
3277506,0,"DRUG","BRAND",226177,"Adalat Retard 10",0,1,"","",19053813,0,"",""
3277507,0,"DRUG","BRAND",226178,"Adalat Retard 20",0,1,"","",19053814,0,"",""
3277508,0,"DRUG","BRAND",151300,"Adalate",0,1,"","",19013491,0,"",""
3277509,0,"DRUG","BRAND",151301,"Adalate LP",0,1,"","",19013492,0,"",""
3277510,0,"DRUG","BRAND",224914,"Adapin",0,1,"","",19087233,0,"",""
3277511,0,"DRUG","BRAND",1364415,"Adasuve",0,1,"","",43012481,0,"",""
3277512,0,"DRUG","BRAND",215021,"Adbeon",0,1,"","",19052714,0,"",""
3277513,0,"DRUG","BRAND",1147324,"Adcetris",0,1,"","",40241613,0,"",""
3277514,0,"DRUG","BRAND",849863,"Adcirca",0,1,"","",19048491,0,"",""
3277515,0,"DRUG","BRAND",151302,"Adcortyl",0,1,"","",19013493,0,"",""
3277516,0,"DRUG","BRAND",900431,"Addaprin",0,1,"","",40171541,0,"",""
3277517,0,"DRUG","BRAND",84815,"Adderall",0,1,"","",19048173,0,"",""
3277518,0,"DRUG","BRAND",1666386,"Addyi",0,1,"","",46287552,0,"",""
3277519,0,"DRUG","BRAND",1439889,"Adempas",0,1,"","",44506453,0,"",""
3277520,0,"DRUG","BRAND",258345,"Adenocard",0,1,"","",19098150,0,"",""
3277521,0,"DRUG","BRAND",215025,"Adenoscan",0,1,"","",19052718,0,"",""
3277522,0,"DRUG","BRAND",701181,"Adidas",0,1,"","",19125779,0,"",""
3277523,0,"DRUG","BRAND",151304,"Adifax",0,1,"","",19013494,0,"",""
3277524,0,"DRUG","BRAND",332,"Adipex-P",0,1,"","",19022983,0,"",""
3277525,0,"DRUG","BRAND",226182,"Adipine MR 10",0,1,"","",19053815,0,"",""
3277526,0,"DRUG","BRAND",226183,"Adipine MR 20",0,1,"","",19053816,0,"",""
3277527,0,"DRUG","BRAND",151143,"Adizem",0,1,"","",19012950,0,"",""
3277528,0,"DRUG","BRAND",151145,"Adizem-XL",0,1,"","",19012972,0,"",""
3277529,0,"DRUG","BRAND",1803887,"Adlyxin",0,1,"","",40220853,0,"",""
3277530,0,"DRUG","BRAND",1992165,"Admelog",0,1,"","",793219,0,"",""
3277531,0,"DRUG","BRAND",353445,"Adoxa",0,1,"","",19035106,0,"",""
3277532,0,"DRUG","BRAND",215031,"Adprin B",0,1,"","",19052778,0,"",""
3277533,0,"DRUG","BRAND",891434,"Adrenaclick",0,1,"","",40169367,0,"",""
3277534,0,"DRUG","BRAND",1490053,"Adrenalin",0,1,"","",44814295,0,"",""
3277535,0,"DRUG","BRAND",42512,"Adriamycin",0,1,"","",19052052,0,"",""
3277536,0,"DRUG","BRAND",202632,"Adrucil",0,1,"","",19043258,0,"",""
3277537,0,"DRUG","BRAND",215034,"Adsorbocarpine",0,1,"","",19052806,0,"",""
3277538,0,"DRUG","BRAND",215035,"Adsorbonac",0,1,"","",19052810,0,"",""
3277539,0,"DRUG","BRAND",301543,"Advair",0,1,"","",19072127,0,"",""
3277540,0,"DRUG","BRAND",1098363,"Advanced Eye Relief Redness Instant Relief",0,1,"","",40237606,0,"",""
3277541,0,"DRUG","BRAND",215038,"Advanced Formula Di-Gel",0,1,"","",19052845,0,"",""
3277542,0,"DRUG","BRAND",669348,"Advate",0,1,"","",19000447,0,"",""
3277543,0,"DRUG","BRAND",327008,"Advicor",0,1,"","",19082896,0,"",""
3277544,0,"DRUG","BRAND",153010,"Advil",0,1,"","",19023250,0,"",""
3277545,0,"DRUG","BRAND",702198,"Advil Children's Cold",0,1,"","",19126110,0,"",""
3277546,0,"DRUG","BRAND",215041,"Advil Cold and Sinus",0,1,"","",19052849,0,"",""
3277547,0,"DRUG","BRAND",993800,"Advil Congestion Relief",0,1,"","",40221991,0,"",""
3277548,0,"DRUG","BRAND",226186,"Advil Extra Strength",0,1,"","",19053818,0,"",""
3277549,0,"DRUG","BRAND",643061,"Advil PM",0,1,"","",19091073,0,"",""
3277550,0,"DRUG","BRAND",902630,"Advil PM Liqui Gels",0,1,"","",40173527,0,"",""
3277551,0,"DRUG","BRAND",1722328,"Advil Sinus Congestion and Pain",0,1,"","",35605781,0,"",""
3277552,0,"DRUG","BRAND",1741392,"Adynovate",0,1,"","",35605735,0,"",""
3277553,0,"DRUG","BRAND",1739804,"Adzenys",0,1,"","",35605029,0,"",""
3277554,0,"DRUG","BRAND",1091601,"Aero Florafree",0,1,"","",40235430,0,"",""
3277555,0,"DRUG","BRAND",215045,"AeroBid",0,1,"","",19052881,0,"",""
3277556,0,"DRUG","BRAND",215046,"Aeroaid",0,1,"","",19052883,0,"",""
3277557,0,"DRUG","BRAND",215047,"Aerodine",0,1,"","",19048882,0,"",""
3277558,0,"DRUG","BRAND",541299,"Aerohist",0,1,"","",19070767,0,"",""
3277559,0,"DRUG","BRAND",203399,"Aerolate",0,1,"","",19046178,0,"",""
3277560,0,"DRUG","BRAND",215048,"Aerolate III",0,1,"","",19052886,0,"",""
3277561,0,"DRUG","BRAND",215049,"Aerolate JR",0,1,"","",19052888,0,"",""
3277562,0,"DRUG","BRAND",91710,"Aerolate Sr.",0,1,"","",19135947,0,"",""
3277563,0,"DRUG","BRAND",226190,"Aerolin",0,1,"","",19053819,0,"",""
3277564,0,"DRUG","BRAND",361818,"Aerolin-400",0,1,"","",19100374,0,"",""
3277565,0,"DRUG","BRAND",203713,"Aeroseb-Dex",0,1,"","",19047825,0,"",""
3277566,0,"DRUG","BRAND",202641,"Aeroseb-HC",0,1,"","",19043286,0,"",""
3277567,0,"DRUG","BRAND",1245271,"Aerospan",0,1,"","",42706165,0,"",""
3277568,0,"DRUG","BRAND",202404,"Aerosporin",0,1,"","",19026268,0,"",""
3277569,0,"DRUG","BRAND",542720,"Afeditab CR",0,1,"","",19071552,0,"",""
3277570,0,"DRUG","BRAND",845509,"Afinitor",0,1,"","",19135079,0,"",""
3277571,0,"DRUG","BRAND",352399,"Aflaxen",0,1,"","",19031691,0,"",""
3277572,0,"DRUG","BRAND",226191,"Afrazine",0,1,"","",19053820,0,"",""
3277573,0,"DRUG","BRAND",1543203,"Afrezza",0,1,"","",45776622,0,"",""
3277574,0,"DRUG","BRAND",1095365,"African Formula Skin Lightening",0,1,"","",40237608,0,"",""
3277575,0,"DRUG","BRAND",215051,"Afrin",0,1,"","",19052924,0,"",""
3277576,0,"DRUG","BRAND",352400,"Afrin Nasal",0,1,"","",19031693,0,"",""
3277577,0,"DRUG","BRAND",215056,"Afrinol",0,1,"","",19052929,0,"",""
3277578,0,"DRUG","BRAND",1796380,"Afstyla",0,1,"","",36249828,0,"",""
3277579,0,"DRUG","BRAND",594450,"Aftate",0,1,"","",19080939,0,"",""
3277580,0,"DRUG","BRAND",1874004,"After Sting",0,1,"","",1592934,0,"",""
3277581,0,"DRUG","BRAND",1598653,"Aftera",0,1,"","",45892730,0,"",""
3277582,0,"DRUG","BRAND",1545298,"Afterpill",0,1,"","",45774740,0,"",""
3277583,0,"DRUG","BRAND",228655,"Agenerase",0,1,"","",19089433,0,"",""
3277584,0,"DRUG","BRAND",187024,"Aggrastat",0,1,"","",19034242,0,"",""
3277585,0,"DRUG","BRAND",226718,"Aggrenox",0,1,"","",19088033,0,"",""
3277586,0,"DRUG","BRAND",541671,"Agistam",0,1,"","",19070949,0,"",""
3277587,0,"DRUG","BRAND",215059,"Agoral",0,1,"","",19052961,0,"",""
3277588,0,"DRUG","BRAND",688666,"Agoral Plain",0,1,"","",19005706,0,"",""
3277589,0,"DRUG","BRAND",1090038,"Agri-Cillin",0,1,"","",40235396,0,"",""
3277590,0,"DRUG","BRAND",993773,"Agri-Mectin",0,1,"","",40221992,0,"",""
3277591,0,"DRUG","BRAND",1050948,"Agrimectin",0,1,"","",40233360,0,"",""
3277592,0,"DRUG","BRAND",1812269,"Agrimycin",0,1,"","",1719054,0,"",""
3277593,0,"DRUG","BRAND",1423464,"Agro Dip Concentrate",0,1,"","",43526554,0,"",""
3277594,0,"DRUG","BRAND",215060,"Agrylin",0,1,"","",19052963,0,"",""
3277595,0,"DRUG","BRAND",215062,"Ah-Chew D",0,1,"","",19052969,0,"",""
3277596,0,"DRUG","BRAND",1363771,"Ah-Chew D Suspension",0,1,"","",43011724,0,"",""
3277597,0,"DRUG","BRAND",1366495,"Ahist Antihistamine",0,1,"","",43012483,0,"",""
3277598,0,"DRUG","BRAND",541372,"Air-Raid",0,1,"","",19070795,0,"",""
3277599,0,"DRUG","BRAND",1918195,"AirDuo",0,1,"","",1593826,0,"",""
3277600,0,"DRUG","BRAND",900446,"Airacof",0,1,"","",40171544,0,"",""
3277601,0,"DRUG","BRAND",215064,"Airet",0,1,"","",19053004,0,"",""
3277602,0,"DRUG","BRAND",151310,"Airomir",0,1,"","",19013495,0,"",""
3277603,0,"DRUG","BRAND",214938,"Ak-Tracin",0,1,"","",19048730,0,"",""
3277604,0,"DRUG","BRAND",215065,"Akarpine",0,1,"","",19053006,0,"",""
3277605,0,"DRUG","BRAND",151311,"Akineton",0,1,"","",19020262,0,"",""
3277606,0,"DRUG","BRAND",151312,"Aknemin",0,1,"","",19013496,0,"",""
3277607,0,"DRUG","BRAND",115423,"Aknemycin",0,1,"","",19012555,0,"",""
3277608,0,"DRUG","BRAND",1442281,"Aknetrol",0,1,"","",44507445,0,"",""
3277609,0,"DRUG","BRAND",1796726,"Akovaz",0,1,"","",36249950,0,"",""
3277610,0,"DRUG","BRAND",809470,"Akten",0,1,"","",19033514,0,"",""
3277611,0,"DRUG","BRAND",1876665,"Aktipak",0,1,"","",1593642,0,"",""
3277612,0,"DRUG","BRAND",704846,"Akurza",0,1,"","",19010320,0,"",""
3277613,0,"DRUG","BRAND",215067,"Akwa Tears",0,1,"","",19048887,0,"",""
3277614,0,"DRUG","BRAND",1552344,"Akynzeo",0,1,"","",45774970,0,"",""
3277615,0,"DRUG","BRAND",880408,"Ala Seb",0,1,"","",40167822,0,"",""
3277616,0,"DRUG","BRAND",1942753,"Ala Seb T",0,1,"","",794053,0,"",""
3277617,0,"DRUG","BRAND",215068,"Ala-Cort",0,1,"","",19053008,0,"",""
3277618,0,"DRUG","BRAND",761158,"Ala-Hist AC",0,1,"","",19129322,0,"",""
3277619,0,"DRUG","BRAND",761987,"Ala-Hist DHC",0,1,"","",19023086,0,"",""
3277620,0,"DRUG","BRAND",1041509,"Ala-Hist IR",0,1,"","",40229194,0,"",""
3277621,0,"DRUG","BRAND",1041505,"Ala-Hist PE",0,1,"","",40229195,0,"",""
3277622,0,"DRUG","BRAND",215069,"Ala-Quin",0,1,"","",19048888,0,"",""
3277623,0,"DRUG","BRAND",884074,"Ala-Scalp",0,1,"","",40168523,0,"",""
3277624,0,"DRUG","BRAND",215071,"Ala-Tet",0,1,"","",19053042,0,"",""
3277625,0,"DRUG","BRAND",540148,"Alacol",0,1,"","",19070212,0,"",""
3277626,0,"DRUG","BRAND",215072,"Alagesic",0,1,"","",19053044,0,"",""
3277627,0,"DRUG","BRAND",215073,"Alamag",0,1,"","",19053047,0,"",""
3277628,0,"DRUG","BRAND",215074,"Alamag Plus",0,1,"","",19053049,0,"",""
3277629,0,"DRUG","BRAND",903976,"Alamag Plus Reformulated Mar 2010",0,1,"","",40173528,0,"",""
3277630,0,"DRUG","BRAND",352401,"Alavert",0,1,"","",19031695,0,"",""
3277631,0,"DRUG","BRAND",608666,"Alavert D",0,1,"","",19084699,0,"",""
3277632,0,"DRUG","BRAND",707591,"Alaway",0,1,"","",19012000,0,"",""
3277633,0,"DRUG","BRAND",1053094,"Alba Natural Acnedote",0,1,"","",40233356,0,"",""
3277634,0,"DRUG","BRAND",1484869,"Albadry",0,1,"","",44784666,0,"",""
3277635,0,"DRUG","BRAND",547223,"Albafort",0,1,"","",19074146,0,"",""
3277636,0,"DRUG","BRAND",215075,"Albalon",0,1,"","",19053072,0,"",""
3277637,0,"DRUG","BRAND",540099,"Albatussin",0,1,"","",19113208,0,"",""
3277638,0,"DRUG","BRAND",540061,"Albatussin DM",0,1,"","",19070142,0,"",""
3277639,0,"DRUG","BRAND",543022,"Albatussin EX",0,1,"","",19071845,0,"",""
3277640,0,"DRUG","BRAND",542994,"Albatussin LA",0,1,"","",19114096,0,"",""
3277641,0,"DRUG","BRAND",543008,"Albatussin PE",0,1,"","",19071843,0,"",""
3277642,0,"DRUG","BRAND",151717,"Albenza",0,1,"","",19021689,0,"",""
3277643,0,"DRUG","BRAND",897080,"Albon",0,1,"","",40169385,0,"",""
3277644,0,"DRUG","BRAND",227254,"Albucid",0,1,"","",19054767,0,"",""
3277645,0,"DRUG","BRAND",203758,"Alcaine",0,1,"","",19047959,0,"",""
3277646,0,"DRUG","BRAND",1299079,"Alconefrin",0,1,"","",42800387,0,"",""
3277647,0,"DRUG","BRAND",581494,"Alcortin",0,1,"","",19079042,0,"",""
3277648,0,"DRUG","BRAND",1191043,"Alcortin A",0,1,"","",40243283,0,"",""
3277649,0,"DRUG","BRAND",17276,"Aldactazide",0,1,"","",19030000,0,"",""
3277650,0,"DRUG","BRAND",151317,"Aldactone",0,1,"","",19020268,0,"",""
3277651,0,"DRUG","BRAND",215085,"Aldara",0,1,"","",19053103,0,"",""
3277652,0,"DRUG","BRAND",579305,"Aldex",0,1,"","",19078932,0,"",""
3277653,0,"DRUG","BRAND",707263,"Aldex AN",0,1,"","",19011898,0,"",""
3277654,0,"DRUG","BRAND",656688,"Aldex CT",0,1,"","",19092632,0,"",""
3277655,0,"DRUG","BRAND",656812,"Aldex D",0,1,"","",19092668,0,"",""
3277656,0,"DRUG","BRAND",1094004,"Aldex GS",0,1,"","",40236717,0,"",""
3277657,0,"DRUG","BRAND",1372718,"Aldoclor",0,1,"","",43525504,0,"",""
3277658,0,"DRUG","BRAND",151318,"Aldomet",0,1,"","",19020292,0,"",""
3277659,0,"DRUG","BRAND",688640,"Aldoril",0,1,"","",19005701,0,"",""
3277660,0,"DRUG","BRAND",702164,"Aldroxicon",0,1,"","",19009777,0,"",""
3277661,0,"DRUG","BRAND",404838,"Aldurazyme",0,1,"","",19045742,0,"",""
3277662,0,"DRUG","BRAND",1727480,"Alecensa",0,1,"","",35604661,0,"",""
3277663,0,"DRUG","BRAND",604180,"Alenaze-D",0,1,"","",19082840,0,"",""
3277664,0,"DRUG","BRAND",215093,"Alenic Alka",0,1,"","",19053109,0,"",""
3277665,0,"DRUG","BRAND",807353,"Alenic Alka Chewable Tablet",0,1,"","",19132320,0,"",""
3277666,0,"DRUG","BRAND",215095,"Aler-Dryl",0,1,"","",19053141,0,"",""
3277667,0,"DRUG","BRAND",672511,"Alera",0,1,"","",19001483,0,"",""
3277668,0,"DRUG","BRAND",215098,"Alesse",0,1,"","",19048915,0,"",""
3277669,0,"DRUG","BRAND",1543309,"Alevazol",0,1,"","",45776638,0,"",""
3277670,0,"DRUG","BRAND",215101,"Aleve",0,1,"","",19053148,0,"",""
3277671,0,"DRUG","BRAND",1550958,"Aleve PM",0,1,"","",45776989,0,"",""
3277672,0,"DRUG","BRAND",1494155,"Aleve Sinus & Headache",0,1,"","",44815806,0,"",""
3277673,0,"DRUG","BRAND",849730,"Aleve-D",0,1,"","",19048462,0,"",""
3277674,0,"DRUG","BRAND",151319,"Alexan",0,1,"","",19013498,0,"",""
3277675,0,"DRUG","BRAND",479,"Alfenta",0,1,"","",19059440,0,"",""
3277676,0,"DRUG","BRAND",215104,"Alginic Compound",0,1,"","",19053182,0,"",""
3277677,0,"DRUG","BRAND",543747,"Algiotic",0,1,"","",19114292,0,"",""
3277678,0,"DRUG","BRAND",151322,"Algitec",0,1,"","",19013499,0,"",""
3277679,0,"DRUG","BRAND",540455,"Ali Flex",0,1,"","",19070406,0,"",""
3277680,0,"DRUG","BRAND",753092,"Aliclen",0,1,"","",19021731,0,"",""
3277681,0,"DRUG","BRAND",215105,"Alidrin",0,1,"","",19053184,0,"",""
3277682,0,"DRUG","BRAND",151323,"Alimix",0,1,"","",19013500,0,"",""
3277683,0,"DRUG","BRAND",323879,"Alimta",0,1,"","",19016297,0,"",""
3277684,0,"DRUG","BRAND",352403,"Alinia",0,1,"","",19031698,0,"",""
3277685,0,"DRUG","BRAND",215111,"Alka-Mints",0,1,"","",19053212,0,"",""
3277686,0,"DRUG","BRAND",17315,"Alka-Seltzer",0,1,"","",19030123,0,"",""
3277687,0,"DRUG","BRAND",352406,"Alka-Seltzer Cold and Sinus",0,1,"","",19031723,0,"",""
3277688,0,"DRUG","BRAND",1372645,"Alka-Seltzer Fruit Chews",0,1,"","",43525456,0,"",""
3277689,0,"DRUG","BRAND",215109,"Alka-Seltzer Gold",0,1,"","",19053188,0,"",""
3277690,0,"DRUG","BRAND",1492388,"Alka-Seltzer Heartburn Plus Gas Relief",0,1,"","",44814288,0,"",""
3277691,0,"DRUG","BRAND",352407,"Alka-Seltzer Heartburn Relief",0,1,"","",19031725,0,"",""
3277692,0,"DRUG","BRAND",353447,"Alka-Seltzer Morning Relief",0,1,"","",19035141,0,"",""
3277693,0,"DRUG","BRAND",701317,"Alka-Seltzer PM",0,1,"","",19125806,0,"",""
3277694,0,"DRUG","BRAND",1193219,"Alka-Seltzer Plus Allergy",0,1,"","",40244109,0,"",""
3277695,0,"DRUG","BRAND",353451,"Alka-Seltzer Plus Cold and Sinus",0,1,"","",19035145,0,"",""
3277696,0,"DRUG","BRAND",404840,"Alka-Seltzer Plus Flu",0,1,"","",19045744,0,"",""
3277697,0,"DRUG","BRAND",1052458,"Alka-Seltzer Plus Flu Reformulated Jan 2011",0,1,"","",40233335,0,"",""
3277698,0,"DRUG","BRAND",1291872,"Alka-Seltzer Plus Mucus and Congestion",0,1,"","",42799199,0,"",""
3277699,0,"DRUG","BRAND",215110,"Alka-Seltzer Plus Night Time Effervescent",0,1,"","",19053190,0,"",""
3277700,0,"DRUG","BRAND",1926804,"Alka-Seltzer Plus Sore Throat Relief",0,1,"","",1592593,0,"",""
3277701,0,"DRUG","BRAND",608686,"Alkabel",0,1,"","",19084723,0,"",""
3277702,0,"DRUG","BRAND",151325,"Alkeran",0,1,"","",19020297,0,"",""
3277703,0,"DRUG","BRAND",215114,"Alkets",0,1,"","",19053218,0,"",""
3277704,0,"DRUG","BRAND",215115,"Alkums",0,1,"","",19053220,0,"",""
3277705,0,"DRUG","BRAND",470149,"All Clear",0,1,"","",19112538,0,"",""
3277706,0,"DRUG","BRAND",215116,"All Day C CR",0,1,"","",19053242,0,"",""
3277707,0,"DRUG","BRAND",745485,"AllanEnzyme",0,1,"","",19020381,0,"",""
3277708,0,"DRUG","BRAND",656863,"Allanderm",0,1,"","",19092722,0,"",""
3277709,0,"DRUG","BRAND",645689,"Allanfil",0,1,"","",19091599,0,"",""
3277710,0,"DRUG","BRAND",745487,"AllanfillEnzyme",0,1,"","",19020383,0,"",""
3277711,0,"DRUG","BRAND",644780,"Allanfol",0,1,"","",19091492,0,"",""
3277712,0,"DRUG","BRAND",614833,"Allanzyme",0,1,"","",19086221,0,"",""
3277713,0,"DRUG","BRAND",215118,"Allay",0,1,"","",19053244,0,"",""
3277714,0,"DRUG","BRAND",847512,"AlleRx AM",0,1,"","",19135340,0,"",""
3277715,0,"DRUG","BRAND",847500,"AlleRx PE AM",0,1,"","",19135330,0,"",""
3277716,0,"DRUG","BRAND",847516,"AlleRx PM",0,1,"","",19135343,0,"",""
3277717,0,"DRUG","BRAND",324026,"Allegra",0,1,"","",19016452,0,"",""
3277718,0,"DRUG","BRAND",1420993,"Allegra Cooling Relief Anti-Itch",0,1,"","",43525965,0,"",""
3277719,0,"DRUG","BRAND",215122,"Allegra-D",0,1,"","",19048920,0,"",""
3277720,0,"DRUG","BRAND",215123,"Allent",0,1,"","",19053246,0,"",""
3277721,0,"DRUG","BRAND",215124,"Aller-Chlor",0,1,"","",19053248,0,"",""
3277722,0,"DRUG","BRAND",215125,"Aller-Chlor Decongestant",0,1,"","",19053250,0,"",""
3277723,0,"DRUG","BRAND",1795958,"Aller-Flo",0,1,"","",36249767,0,"",""
3277724,0,"DRUG","BRAND",865258,"Aller-Tec",0,1,"","",40166162,0,"",""
3277725,0,"DRUG","BRAND",900604,"Aller-Tec D",0,1,"","",40171579,0,"",""
3277726,0,"DRUG","BRAND",704847,"AllerDur",0,1,"","",19010342,0,"",""
3277727,0,"DRUG","BRAND",833246,"AllerNaze",0,1,"","",19045900,0,"",""
3277728,0,"DRUG","BRAND",1423324,"Allercaine",0,1,"","",43526563,0,"",""
3277729,0,"DRUG","BRAND",1369748,"Allerclear",0,1,"","",43013350,0,"",""
3277730,0,"DRUG","BRAND",215127,"Allercon",0,1,"","",19053284,0,"",""
3277731,0,"DRUG","BRAND",1090700,"Allerest",0,1,"","",40235420,0,"",""
3277732,0,"DRUG","BRAND",215128,"Allerest 12 Hour",0,1,"","",19053286,0,"",""
3277733,0,"DRUG","BRAND",215129,"Allerest 12 Hour Nasal Spray",0,1,"","",19053288,0,"",""
3277734,0,"DRUG","BRAND",215130,"Allerest Eye Drops",0,1,"","",19053290,0,"",""
3277735,0,"DRUG","BRAND",215133,"Allerest No Drowsiness",0,1,"","",19053326,0,"",""
3277736,0,"DRUG","BRAND",832101,"Allerest PE",0,1,"","",19045148,0,"",""
3277737,0,"DRUG","BRAND",215135,"Allerfrim",0,1,"","",19053330,0,"",""
3277738,0,"DRUG","BRAND",215137,"Allerfrin with Codeine",0,1,"","",19053363,0,"",""
3277739,0,"DRUG","BRAND",543743,"Allergen Ear",0,1,"","",19114289,0,"",""
3277740,0,"DRUG","BRAND",215138,"Allergia-C",0,1,"","",19053365,0,"",""
3277741,0,"DRUG","BRAND",215147,"Allerhist-1",0,1,"","",19053402,0,"",""
3277742,0,"DRUG","BRAND",215148,"Allerhist-D",0,1,"","",19053404,0,"",""
3277743,0,"DRUG","BRAND",215149,"Allerlief",0,1,"","",19053406,0,"",""
3277744,0,"DRUG","BRAND",215150,"Allermax",0,1,"","",19053408,0,"",""
3277745,0,"DRUG","BRAND",967374,"Alleroff",0,1,"","",40175532,0,"",""
3277746,0,"DRUG","BRAND",215152,"Allersol",0,1,"","",19053442,0,"",""
